!Month,!Previous Year,__Id,Area Name,Area Type,Date,Month,Seasonally Adjusted Y N,Status Preliminary Final,Year,Employment,Labor Force,Number of Records,Unemployment,Unemployment Rate
5/1/20,12/31/19,row-y6dw.zbky~hxc8,California,State,6/1/81 0:00,June,Y,Final,1981,10980500,11814900,1,834400,0.071
5/1/20,12/31/19,row-9m8d.xsjg~9jhw,California,State,6/1/82 0:00,June,Y,Final,1982,10966200,12169600,1,1203400,0.099
5/1/20,12/31/19,row-cy98_ujuv_b8fk,California,State,6/1/83 0:00,June,Y,Final,1983,11050000,12271800,1,1221800,0.1
5/1/20,12/31/19,row-r3hu-vamr_9bui,California,State,6/1/84 0:00,June,Y,Final,1984,11654900,12629000,1,974000,0.077
5/1/20,12/31/19,row-nkit.cnd4~5x4t,California,State,6/1/85 0:00,June,Y,Final,1985,12013600,12953200,1,939600,0.073
5/1/20,12/31/19,row-yxan.fkaq~xie8,California,State,6/1/86 0:00,June,Y,Final,1986,12417000,13324700,1,907700,0.068
5/1/20,12/31/19,row-p4vk_n7h3.in98,California,State,6/1/87 0:00,June,Y,Final,1987,12940600,13724700,1,784200,0.057
5/1/20,12/31/19,row-9eca~f7i8~nijn,California,State,6/1/88 0:00,June,Y,Final,1988,13369000,14118300,1,749400,0.053
5/1/20,12/31/19,row-isic~w35b-jzb6,California,State,6/1/89 0:00,June,Y,Final,1989,13790600,14535400,1,744800,0.051
5/1/20,12/31/19,row-drqh_xp7k.qc4i,California,State,6/1/90 0:00,June,N,Final,1990,14412600,15216900,1,804300,0.053
5/1/20,12/31/19,row-gptk-5tjx.8xj3,California,State,6/1/90 0:00,June,Y,Final,1990,14325700,15165900,1,840200,0.055
5/1/20,12/31/19,row-ki5r.r5xu-ip9p,California,State,6/1/91 0:00,June,N,Final,1991,14025200,15197000,1,1171800,0.077
5/1/20,12/31/19,row-qwnz-sywf-v3g2,California,State,6/1/91 0:00,June,Y,Final,1991,13945600,15114200,1,1168600,0.077
5/1/20,12/31/19,row-9zfz-7upr-tbrq,California,State,6/1/92 0:00,June,N,Final,1992,13966000,15430900,1,1464900,0.095
5/1/20,12/31/19,row-488x.zb3q-5k6p,California,State,6/1/92 0:00,June,Y,Final,1992,13906400,15334800,1,1428400,0.093
5/1/20,12/31/19,row-2w5x.3gcr-he7i,California,State,6/1/93 0:00,June,N,Final,1993,13888600,15348400,1,1459800,0.095
5/1/20,12/31/19,row-hpt7.3jyv.j3cs,California,State,6/1/93 0:00,June,Y,Final,1993,13820000,15267100,1,1447000,0.095
5/1/20,12/31/19,row-zp3g-ay5x-rywk,California,State,6/1/94 0:00,June,N,Final,1994,13954200,15262200,1,1308100,0.086
5/1/20,12/31/19,row-2x6x~uup5-utra,California,State,6/1/94 0:00,June,Y,Final,1994,13917400,15240000,1,1322600,0.087
5/1/20,12/31/19,row-uktc-kshx_94ik,California,State,6/1/95 0:00,June,N,Final,1995,14037700,15231300,1,1193500,0.078
5/1/20,12/31/19,row-qpmy-3ddk~ftes,California,State,6/1/95 0:00,June,Y,Final,1995,14019700,15232300,1,1212700,0.08
5/1/20,12/31/19,row-8zh8.4ga8-8usw,California,State,6/1/96 0:00,June,N,Final,1996,14303500,15388900,1,1085400,0.071
5/1/20,12/31/19,row-akew~y83d-n43c,California,State,6/1/96 0:00,June,Y,Final,1996,14273300,15394100,1,1120800,0.073
5/1/20,12/31/19,row-y3pf~wywb-ncnq,California,State,6/1/97 0:00,June,N,Final,1997,14786900,15784000,1,997100,0.063
5/1/20,12/31/19,row-xpv5.se8w_kcj8,California,State,6/1/97 0:00,June,Y,Final,1997,14778300,15778100,1,999800,0.063
5/1/20,12/31/19,row-fhcg.y7c6.siz7,California,State,6/1/98 0:00,June,N,Final,1998,15189700,16146300,1,956600,0.059
5/1/20,12/31/19,row-3by4-jhg9_kb9y,California,State,6/1/98 0:00,June,Y,Final,1998,15173400,16135400,1,962000,0.06
5/1/20,12/31/19,row-7q6y.5hea-urt7,California,State,6/1/99 0:00,June,N,Final,1999,15561800,16410100,1,848200,0.052
5/1/20,12/31/19,row-2ifw-cz54_be45,California,State,6/1/99 0:00,June,Y,Final,1999,15530500,16387100,1,856500,0.052
5/1/20,12/31/19,row-3y88-6ke3~64rr,California,State,6/1/00 0:00,June,N,Final,2000,16043500,16891200,1,847700,0.05
5/1/20,12/31/19,row-ckzb_e6pz-bavv,California,State,6/1/00 0:00,June,Y,Final,2000,16011800,16866300,1,854500,0.051
5/1/20,12/31/19,row-y7zv~9zni~85dd,California,State,6/1/01 0:00,June,N,Final,2001,16208100,17103200,1,895200,0.052
5/1/20,12/31/19,row-yk5z-cskn-i8m9,California,State,6/1/01 0:00,June,Y,Final,2001,16208500,17101400,1,893000,0.052
5/1/20,12/31/19,row-kcai_h5h5_td89,California,State,6/1/02 0:00,June,N,Final,2002,16105000,17264400,1,1159400,0.067
5/1/20,12/31/19,row-5inr.wemt.4vbw,California,State,6/1/02 0:00,June,Y,Final,2002,16118200,17266100,1,1148000,0.066
5/1/20,12/31/19,row-fj66_cawe~htvs,California,State,6/1/03 0:00,June,N,Final,2003,16100600,17343500,1,1242900,0.072
5/1/20,12/31/19,row-xicc_r3yq.js72,California,State,6/1/03 0:00,June,Y,Final,2003,16081200,17275300,1,1194100,0.069
5/1/20,12/31/19,row-rxtw_sfu4_kjgj,California,State,6/1/04 0:00,June,N,Final,2004,16279100,17390000,1,1110900,0.064
5/1/20,12/31/19,row-jthc-8rrc_q2cu,California,State,6/1/04 0:00,June,Y,Final,2004,16284600,17374300,1,1089700,0.063
5/1/20,12/31/19,row-sh3w_tmmz.vwtv,California,State,6/1/05 0:00,June,N,Final,2005,16592900,17532900,1,940000,0.054
5/1/20,12/31/19,row-x9vp_uwv2-bqs7,California,State,6/1/05 0:00,June,Y,Final,2005,16604700,17540200,1,935500,0.053
5/1/20,12/31/19,row-zmsp.fnb3~gt2n,California,State,6/1/06 0:00,June,N,Final,2006,16787900,17647200,1,859400,0.049
5/1/20,12/31/19,row-k864.v4tj_imk8,California,State,6/1/06 0:00,June,Y,Final,2006,16763600,17632500,1,868800,0.049
5/1/20,12/31/19,row-y9g2.t8fm~6wyd,California,State,6/1/07 0:00,June,N,Final,2007,16958100,17898800,1,940700,0.053
5/1/20,12/31/19,row-8465.87ky~satr,California,State,6/1/07 0:00,June,Y,Final,2007,16923200,17864900,1,941700,0.053
5/1/20,12/31/19,row-mame~qif8_qeex,California,State,6/1/08 0:00,June,N,Final,2008,16922800,18196500,1,1273700,0.07
5/1/20,12/31/19,row-uwmw.zb9q~fwb2,California,State,6/1/08 0:00,June,Y,Final,2008,16898400,18175000,1,1276600,0.07
5/1/20,12/31/19,row-z9rf_kxmx_snty,California,State,6/1/09 0:00,June,N,Final,2009,16207000,18267200,1,2060200,0.113
5/1/20,12/31/19,row-34rp.xfav-tfe2,California,State,6/1/09 0:00,June,Y,Final,2009,16184900,18232800,1,2047900,0.112
5/1/20,12/31/19,row-jv22_dz3h~h224,California,State,6/1/10 0:00,June,N,Final,2010,16123300,18330200,1,2206900,0.12
5/1/20,12/31/19,row-fkep~k945-hwjf,California,State,6/1/10 0:00,June,Y,Final,2010,16124100,18358500,1,2234400,0.122
5/1/20,12/31/19,row-bp4r~uh3y~vas3,California,State,6/1/11 0:00,June,N,Final,2011,16201200,18400500,1,2199400,0.12
5/1/20,12/31/19,row-y3nu.6qw4_yuzs,California,State,6/1/11 0:00,June,Y,Final,2011,16209200,18383600,1,2174400,0.118
5/1/20,12/31/19,row-n3gp-ytyn.62tx,California,State,6/1/12 0:00,June,N,Final,2012,16587900,18564600,1,1976700,0.106
5/1/20,12/31/19,row-s9zu_br92_vd2f,California,State,6/1/12 0:00,June,Y,Final,2012,16558500,18506300,1,1947800,0.105
5/1/20,12/31/19,row-e723.srnu~pgng,California,State,6/1/13 0:00,June,N,Final,2013,16975900,18705000,1,1729200,0.092
5/1/20,12/31/19,row-meq5-f4jk~ympm,California,State,6/1/13 0:00,June,Y,Final,2013,16968900,18645900,1,1677000,0.09
5/1/20,12/31/19,row-m84k~jy9x~57gg,California,State,6/1/14 0:00,June,N,Final,2014,17302900,18702100,1,1399200,0.075
5/1/20,12/31/19,row-9ze6_6zvw-t4xy,California,State,6/1/14 0:00,June,Y,Final,2014,17284700,18693100,1,1408300,0.075
5/1/20,12/31/19,row-n9ts-4hd9_sgye,California,State,6/1/15 0:00,June,N,Final,2015,17648800,18836000,1,1187200,0.063
5/1/20,12/31/19,row-yer4-ey4g-y793,California,State,6/1/15 0:00,June,Y,Final,2015,17653900,18827700,1,1173800,0.062
5/1/20,12/31/19,row-4shx.j3jx_5rmf,California,State,6/1/16 0:00,June,N,Final,2016,17939700,19004200,1,1064500,0.056
5/1/20,12/31/19,row-k2mv_a82h~wbqs,California,State,6/1/16 0:00,June,Y,Final,2016,17973100,19019200,1,1046200,0.055
5/1/20,12/31/19,row-nzxs-bmcv~qzbc,California,State,6/1/17 0:00,June,N,Final,2017,18228000,19161000,1,933000,0.049
5/1/20,12/31/19,row-xq6x~hycb~7tfm,California,State,6/1/17 0:00,June,Y,Final,2017,18260500,19185200,1,924800,0.048
5/1/20,12/31/19,row-q2ta.jzy3_7cpv,California,State,6/1/18 0:00,June,N,Final,2018,18434400,19288600,1,854200,0.044
5/1/20,12/31/19,row-r4a8_3r3y-iern,California,State,6/1/18 0:00,June,Y,Final,2018,18457400,19273400,1,816000,0.042
5/1/20,12/31/19,row-csn3_gvpe_39tf,California,State,6/1/19 0:00,June,N,Preliminary,2019,18530700,19325500,1,794800,0.041
5/1/20,12/31/19,row-dq42.iqrs~8nmc,California,State,6/1/19 0:00,June,Y,Final,2019,18568900,19349900,1,781000,0.04
5/1/20,12/31/19,row-hp45.afd2_ahxw,California,State,7/1/76 0:00,July,Y,Final,1976,9021300,9913900,1,892600,0.09
5/1/20,12/31/19,row-g55z_8ka7-e3mn,California,State,7/1/77 0:00,July,Y,Final,1977,9545900,10397600,1,851700,0.082
5/1/20,12/31/19,row-yp4q.rjuu~ux6t,California,State,7/1/78 0:00,July,Y,Final,1978,10162100,10942800,1,780700,0.071
5/1/20,12/31/19,row-6r7d~mcsw_pubm,California,State,7/1/79 0:00,July,Y,Final,1979,10577000,11273200,1,696200,0.062
5/1/20,12/31/19,row-mqye.nnhe.bsra,California,State,7/1/80 0:00,July,Y,Final,1980,10762600,11601900,1,839300,0.072
5/1/20,12/31/19,row-tj9c-y8wm_35tr,California,State,7/1/81 0:00,July,Y,Final,1981,10974500,11819500,1,845000,0.071
5/1/20,12/31/19,row-2gxz~bxed.3xin,California,State,7/1/82 0:00,July,Y,Final,1982,10961100,12190400,1,1229300,0.101
5/1/20,12/31/19,row-9kkx~rvvm.kq5q,California,State,7/1/83 0:00,July,Y,Final,1983,11106300,12295200,1,1188900,0.097
5/1/20,12/31/19,row-ybk5.6add.ry4a,California,State,7/1/84 0:00,July,Y,Final,1984,11696000,12666500,1,970600,0.077
5/1/20,12/31/19,row-itf9_hfe7.tgv9,California,State,7/1/85 0:00,July,Y,Final,1985,12031400,12970500,1,939100,0.072
5/1/20,12/31/19,row-bzkf-65eg~w2hy,California,State,7/1/86 0:00,July,Y,Final,1986,12461300,13363700,1,902400,0.068
5/1/20,12/31/19,row-vr8h.z9v3~df8s,California,State,7/1/87 0:00,July,Y,Final,1987,12980600,13754900,1,774300,0.056
5/1/20,12/31/19,row-4nuf~x3wm~bb9z,California,State,7/1/88 0:00,July,Y,Final,1988,13406400,14158000,1,751700,0.053
5/1/20,12/31/19,row-hhen~hi8k_javk,California,State,7/1/89 0:00,July,Y,Final,1989,13815500,14567900,1,752500,0.052
5/1/20,12/31/19,row-xi82.y573-2hw2,California,State,7/1/90 0:00,July,N,Final,1990,14419200,15329500,1,910300,0.059
5/1/20,12/31/19,row-cyvg_cxyy~9yys,California,State,7/1/90 0:00,July,Y,Final,1990,14296000,15160400,1,864500,0.057
5/1/20,12/31/19,row-mptm-qzqx_zft3,California,State,7/1/91 0:00,July,N,Final,1991,14064600,15278700,1,1214000,0.079
5/1/20,12/31/19,row-e6c3_bh4z.mgcu,California,State,7/1/91 0:00,July,Y,Final,1991,13946000,15116700,1,1170700,0.077
5/1/20,12/31/19,row-rmzu.udjz-9gsc,California,State,7/1/92 0:00,July,N,Final,1992,14033200,15538400,1,1505300,0.097
5/1/20,12/31/19,row-dcvz-k2jg-w36q,California,State,7/1/92 0:00,July,Y,Final,1992,13896000,15347600,1,1451700,0.095
5/1/20,12/31/19,row-r7bm.uhia~5378,California,State,7/1/93 0:00,July,N,Final,1993,13943100,15440800,1,1497700,0.097
5/1/20,12/31/19,row-p4ae~687g_zpyx,California,State,7/1/93 0:00,July,Y,Final,1993,13823800,15266400,1,1442700,0.095
5/1/20,12/31/19,row-f76s_wwxg_mc8d,California,State,7/1/94 0:00,July,N,Final,1994,13993100,15356600,1,1363500,0.089
5/1/20,12/31/19,row-q4g7-pq4m.zj6u,California,State,7/1/94 0:00,July,Y,Final,1994,13931600,15237200,1,1305600,0.086
5/1/20,12/31/19,row-strx-hykm~q9jn,California,State,7/1/95 0:00,July,N,Final,1995,14120700,15398500,1,1277800,0.083
5/1/20,12/31/19,row-cmi6.edjh_f72j,California,State,7/1/95 0:00,July,Y,Final,1995,14031600,15246000,1,1214400,0.08
5/1/20,12/31/19,row-vyww_quct~caza,California,State,7/1/96 0:00,July,N,Final,1996,14397900,15585300,1,1187400,0.076
5/1/20,12/31/19,row-t3cv_ycqa_87rg,California,State,7/1/96 0:00,July,Y,Final,1996,14323700,15426900,1,1103200,0.072
5/1/20,12/31/19,row-uef7.jh97.38yi,California,State,7/1/97 0:00,July,N,Final,1997,14889100,15926000,1,1036900,0.065
5/1/20,12/31/19,row-fpde.zs7p.i9v2,California,State,7/1/97 0:00,July,Y,Final,1997,14819500,15810800,1,991300,0.063
5/1/20,12/31/19,row-qpr9_mcgh.d3a8,California,State,7/1/98 0:00,July,N,Final,1998,15250800,16267000,1,1016200,0.062
5/1/20,12/31/19,row-zwms-psmy~93ji,California,State,7/1/98 0:00,July,Y,Final,1998,15199900,16166300,1,966400,0.06
5/1/20,12/31/19,row-a67z-7s7e.49hp,California,State,7/1/99 0:00,July,N,Final,1999,15610800,16523300,1,912600,0.055
5/1/20,12/31/19,row-4pgt.2g2i-ppym,California,State,7/1/99 0:00,July,Y,Final,1999,15568200,16419100,1,850900,0.052
5/1/20,12/31/19,row-pqji.uaxk~znss,California,State,7/1/00 0:00,July,N,Final,2000,16039200,16933200,1,894000,0.053
5/1/20,12/31/19,row-iytn_m4pn_ck6g,California,State,7/1/00 0:00,July,Y,Final,2000,16035200,16883600,1,848400,0.05
5/1/20,12/31/19,row-rs6p-hqqp_mpum,California,State,7/1/01 0:00,July,N,Final,2001,16230000,17176900,1,947000,0.055
5/1/20,12/31/19,row-xujz~29jr~a4pz,California,State,7/1/01 0:00,July,Y,Final,2001,16189300,17110700,1,921400,0.054
5/1/20,12/31/19,row-ge47.6e55~siwp,California,State,7/1/02 0:00,July,N,Final,2002,16104600,17299200,1,1194600,0.069
5/1/20,12/31/19,row-qmfy-9j9s_7itz,California,State,7/1/02 0:00,July,Y,Final,2002,16124800,17273000,1,1148100,0.066
5/1/20,12/31/19,row-6bcr_rztw-pbm7,California,State,7/1/03 0:00,July,N,Final,2003,16069600,17302800,1,1233200,0.071
5/1/20,12/31/19,row-z5f8_6kv6~6gfb,California,State,7/1/03 0:00,July,Y,Final,2003,16075400,17270200,1,1194800,0.069
5/1/20,12/31/19,row-tai6-f2ce-s8rc,California,State,7/1/04 0:00,July,N,Final,2004,16365100,17491700,1,1126700,0.064
5/1/20,12/31/19,row-j9fv.ku39-n7x3,California,State,7/1/04 0:00,July,Y,Final,2004,16313400,17386300,1,1073000,0.062
5/1/20,12/31/19,row-i28z-eyq9.8pn7,California,State,7/1/05 0:00,July,N,Final,2005,16662900,17637000,1,974100,0.055
5/1/20,12/31/19,row-is4x.7nqb-ykz2,California,State,7/1/05 0:00,July,Y,Final,2005,16631000,17561600,1,930600,0.053
5/1/20,12/31/19,row-mx43~9s7b_eipn,California,State,7/1/06 0:00,July,N,Final,2006,16812300,17741800,1,929400,0.052
5/1/20,12/31/19,row-araw_mduk-62pi,California,State,7/1/06 0:00,July,Y,Final,2006,16785500,17651500,1,865900,0.049
5/1/20,12/31/19,row-c3f5.k2fy_uhkc,California,State,7/1/07 0:00,July,N,Final,2007,16981300,18005200,1,1023900,0.057
5/1/20,12/31/19,row-thhr-r4dv-n7b7,California,State,7/1/07 0:00,July,Y,Final,2007,16925000,17883900,1,958900,0.054
5/1/20,12/31/19,row-4y6k_ux2b.dbta,California,State,7/1/08 0:00,July,N,Final,2008,16908800,18306100,1,1397300,0.076
5/1/20,12/31/19,row-tp3u.xk25_5pes,California,State,7/1/08 0:00,July,Y,Final,2008,16875700,18209200,1,1333500,0.073
5/1/20,12/31/19,row-taq6.a8m9_2xwv,California,State,7/1/09 0:00,July,N,Final,2009,16185200,18327200,1,2142100,0.117
5/1/20,12/31/19,row-iacc~de65~px7y,California,State,7/1/09 0:00,July,Y,Final,2009,16135200,18211000,1,2075800,0.114
5/1/20,12/31/19,row-4fgv~ed7c_u56s,California,State,7/1/10 0:00,July,N,Final,2010,16115900,18432500,1,2316500,0.126
5/1/20,12/31/19,row-ic66-46gj_77uc,California,State,7/1/10 0:00,July,Y,Final,2010,16124000,18357000,1,2233000,0.122
5/1/20,12/31/19,row-wtdf-fmim-cfdj,California,State,7/1/11 0:00,July,N,Final,2011,16212800,18465000,1,2252200,0.122
5/1/20,12/31/19,row-ed8x~nyv8~bqzu,California,State,7/1/11 0:00,July,Y,Final,2011,16235500,18407900,1,2172400,0.118
5/1/20,12/31/19,row-qwn3.e3sb~6ts6,California,State,7/1/12 0:00,July,N,Final,2012,16583600,18618000,1,2034400,0.109
5/1/20,12/31/19,row-mmsw_vvdd.m3vg,California,State,7/1/12 0:00,July,Y,Final,2012,16602500,18522000,1,1919500,0.104
5/1/20,12/31/19,row-ug7d~cnuq~rx2w,California,State,7/1/13 0:00,July,N,Final,2013,16995600,18752000,1,1756400,0.094
5/1/20,12/31/19,row-t7iq.yq6e-gdiy,California,State,7/1/13 0:00,July,Y,Final,2013,16987500,18652100,1,1664600,0.089
5/1/20,12/31/19,row-6wvn_q4ig_wuwz,California,State,7/1/14 0:00,July,N,Final,2014,17315300,18814000,1,1498700,0.08
5/1/20,12/31/19,row-66rk~wr32~b45k,California,State,7/1/14 0:00,July,Y,Final,2014,17325700,18714600,1,1388900,0.074
5/1/20,12/31/19,row-5dg9-pykg-3se8,California,State,7/1/15 0:00,July,N,Final,2015,17666800,18904500,1,1237700,0.065
5/1/20,12/31/19,row-4pjt_pqjm.3aax,California,State,7/1/15 0:00,July,Y,Final,2015,17670600,18820100,1,1149500,0.061
5/1/20,12/31/19,row-2xhz-w9ei_str3,California,State,7/1/16 0:00,July,N,Final,2016,18005400,19122900,1,1117500,0.058
5/1/20,12/31/19,row-33yn~xwph.cvgt,California,State,7/1/16 0:00,July,Y,Final,2016,17994000,19038400,1,1044300,0.055
5/1/20,12/31/19,row-xsas-8dqd.3j49,California,State,7/1/17 0:00,July,N,Final,2017,18286100,19279000,1,992900,0.051
5/1/20,12/31/19,row-v5mn.jd4g.5446,California,State,7/1/17 0:00,July,Y,Final,2017,18285700,19200600,1,914900,0.048
5/1/20,12/31/19,row-7xtp.scf9.8hjk,California,State,7/1/18 0:00,July,N,Final,2018,18507500,19388000,1,880500,0.045
5/1/20,12/31/19,row-xdcb_69y7_3sdc,California,State,7/1/18 0:00,July,Y,Final,2018,18467100,19276400,1,809300,0.042
5/1/20,12/31/19,row-yuhm~6mvs_hm59,California,State,7/1/19 0:00,July,N,Preliminary,2019,18607800,19465600,1,857800,0.044
5/1/20,12/31/19,row-s7cz-xk9x~p2zy,California,State,7/1/19 0:00,July,Y,Final,2019,18609300,19381000,1,771600,0.04
5/1/20,12/31/19,row-28wa-yhqy-iued,California,State,8/1/76 0:00,August,Y,Final,1976,9045200,9952600,1,907400,0.091
5/1/20,12/31/19,row-h5q8~75gx.pe7h,California,State,8/1/77 0:00,August,Y,Final,1977,9601300,10443100,1,841900,0.081
5/1/20,12/31/19,row-fdjn_eibn-4rfj,California,State,8/1/78 0:00,August,Y,Final,1978,10201200,10968800,1,767600,0.07
5/1/20,12/31/19,row-dtny_3nwu-fuya,California,State,8/1/79 0:00,August,Y,Final,1979,10619700,11321300,1,701600,0.062
5/1/20,12/31/19,row-i3w3~pqmv.fp8x,California,State,8/1/80 0:00,August,Y,Final,1980,10778000,11622700,1,844800,0.073
5/1/20,12/31/19,row-ne78.mmx5.8pj2,California,State,8/1/81 0:00,August,Y,Final,1981,10965500,11831600,1,866000,0.073
5/1/20,12/31/19,row-hrri-4q6b~at4s,California,State,8/1/82 0:00,August,Y,Final,1982,10951500,12208000,1,1256400,0.103
5/1/20,12/31/19,row-a3ke-hfzz-xx2c,California,State,8/1/83 0:00,August,Y,Final,1983,11161100,12316700,1,1155700,0.094
5/1/20,12/31/19,row-pxr5_29e4-md3q,California,State,8/1/84 0:00,August,Y,Final,1984,11732200,12699200,1,967000,0.076
5/1/20,12/31/19,row-2hqt~er5k~qvcb,California,State,8/1/85 0:00,August,Y,Final,1985,12060700,12994700,1,934000,0.072
5/1/20,12/31/19,row-4gm3~yk82.9vxp,California,State,8/1/86 0:00,August,Y,Final,1986,12503600,13400400,1,896800,0.067
5/1/20,12/31/19,row-nhvg~teup.hr7d,California,State,8/1/87 0:00,August,Y,Final,1987,13018400,13787500,1,769200,0.056
5/1/20,12/31/19,row-2ymx~j2v7-cxku,California,State,8/1/88 0:00,August,Y,Final,1988,13443600,14196200,1,752600,0.053
5/1/20,12/31/19,row-yzha-wvta-fgtg,California,State,8/1/89 0:00,August,Y,Final,1989,13841200,14599000,1,757800,0.052
5/1/20,12/31/19,row-mkiw.ik8z_g2zk,California,State,8/1/90 0:00,August,N,Final,1990,14394700,15270400,1,875700,0.057
5/1/20,12/31/19,row-7zt9_h6xk-axrj,California,State,8/1/90 0:00,August,Y,Final,1990,14261600,15155000,1,893400,0.059
5/1/20,12/31/19,row-n87w_iip8~gveb,California,State,8/1/91 0:00,August,N,Final,1991,14056500,15203700,1,1147200,0.075
5/1/20,12/31/19,row-33hx_dscj_jpst,California,State,8/1/91 0:00,August,Y,Final,1991,13947700,15122200,1,1174500,0.078
5/1/20,12/31/19,row-igzw_bk3q~awb6,California,State,8/1/92 0:00,August,N,Final,1992,14023600,15474900,1,1451300,0.094
5/1/20,12/31/19,row-u5ia.d9g7.h585,California,State,8/1/92 0:00,August,Y,Final,1992,13879800,15351300,1,1471500,0.096
5/1/20,12/31/19,row-bpec_r2gs_xuar,California,State,8/1/93 0:00,August,N,Final,1993,13977900,15391900,1,1414000,0.092
5/1/20,12/31/19,row-pgu5-r586_d55a,California,State,8/1/93 0:00,August,Y,Final,1993,13823900,15260900,1,1437000,0.094
5/1/20,12/31/19,row-3gij~n4vj.t3rv,California,State,8/1/94 0:00,August,N,Final,1994,14067000,15364900,1,1297800,0.084
5/1/20,12/31/19,row-uz8c-vwgs-9vee,California,State,8/1/94 0:00,August,Y,Final,1994,13951800,15240400,1,1288600,0.085
5/1/20,12/31/19,row-c29s_dcmy_yhuq,California,State,8/1/95 0:00,August,N,Final,1995,14146600,15345100,1,1198400,0.078
5/1/20,12/31/19,row-qn6k~i9bd-u4a6,California,State,8/1/95 0:00,August,Y,Final,1995,14048400,15259700,1,1211300,0.079
5/1/20,12/31/19,row-3fpy-zdg5.mt7w,California,State,8/1/96 0:00,August,N,Final,1996,14459600,15514500,1,1054900,0.068
5/1/20,12/31/19,row-yxc7~pw8q_snkz,California,State,8/1/96 0:00,August,Y,Final,1996,14373800,15463500,1,1089700,0.07
5/1/20,12/31/19,row-fduf.yw2y.u8gc,California,State,8/1/97 0:00,August,N,Final,1997,14943900,15921600,1,977700,0.061
5/1/20,12/31/19,row-frwv-nz3a_y8g4,California,State,8/1/97 0:00,August,Y,Final,1997,14858000,15842500,1,984500,0.062
5/1/20,12/31/19,row-xx3s_p6ua.sxa5,California,State,8/1/98 0:00,August,N,Final,1998,15275000,16232300,1,957300,0.059
5/1/20,12/31/19,row-5mge_zj6t_nq72,California,State,8/1/98 0:00,August,Y,Final,1998,15227100,16196100,1,969000,0.06
5/1/20,12/31/19,row-rev5_cuvn~udws,California,State,8/1/99 0:00,August,N,Final,1999,15653600,16482400,1,828800,0.05
5/1/20,12/31/19,row-vmtd_ae8m_3j8h,California,State,8/1/99 0:00,August,Y,Final,1999,15605500,16451400,1,845900,0.051
5/1/20,12/31/19,row-vi48~iydw.4hyy,California,State,8/1/00 0:00,August,N,Final,2000,16100300,16954900,1,854600,0.05
5/1/20,12/31/19,row-6rxh-4tuh-gs7a,California,State,8/1/00 0:00,August,Y,Final,2000,16064800,16903100,1,838300,0.05
5/1/20,12/31/19,row-4pbs-y29b-n353,California,State,8/1/01 0:00,August,N,Final,2001,16152200,17121600,1,969400,0.057
5/1/20,12/31/19,row-cbry~sw9d-ctk3,California,State,8/1/01 0:00,August,Y,Final,2001,16170300,17126400,1,956100,0.056
5/1/20,12/31/19,row-y7kg_i372.79kk,California,State,8/1/02 0:00,August,N,Final,2002,16160400,17312000,1,1151600,0.067
5/1/20,12/31/19,row-jv4k-sp96_mkma,California,State,8/1/02 0:00,August,Y,Final,2002,16127900,17277500,1,1149700,0.067
5/1/20,12/31/19,row-j72u-7pjf_dxr3,California,State,8/1/03 0:00,August,N,Final,2003,16110700,17288000,1,1177300,0.068
5/1/20,12/31/19,row-y6qt_9ivb~v28n,California,State,8/1/03 0:00,August,Y,Final,2003,16077300,17266400,1,1189100,0.069
5/1/20,12/31/19,row-6fsf~x5ya~y4tb,California,State,8/1/04 0:00,August,N,Final,2004,16400700,17436900,1,1036200,0.059
5/1/20,12/31/19,row-pdpc_8ghw~4vpv,California,State,8/1/04 0:00,August,Y,Final,2004,16341700,17398700,1,1057000,0.061
5/1/20,12/31/19,row-53j8~xe5m-55by,California,State,8/1/05 0:00,August,N,Final,2005,16722100,17623100,1,901100,0.051
5/1/20,12/31/19,row-5v8j.wb4d~4dq3,California,State,8/1/05 0:00,August,Y,Final,2005,16646200,17575900,1,929800,0.053
5/1/20,12/31/19,row-xms8-b59t_2fay,California,State,8/1/06 0:00,August,N,Final,2006,16864800,17735800,1,871000,0.049
5/1/20,12/31/19,row-ntz7_b5g8.u39q,California,State,8/1/06 0:00,August,Y,Final,2006,16812400,17674300,1,861800,0.049
5/1/20,12/31/19,row-wxmw_xkfj.v36q,California,State,8/1/07 0:00,August,N,Final,2007,16958100,17929200,1,971000,0.054
5/1/20,12/31/19,row-ni54.6946_yuqh,California,State,8/1/07 0:00,August,Y,Final,2007,16928900,17908000,1,979000,0.055
5/1/20,12/31/19,row-m3uu~kc62-gexy,California,State,8/1/08 0:00,August,N,Final,2008,16873400,18292500,1,1419100,0.078
5/1/20,12/31/19,row-whaq-bgaq.5nh5,California,State,8/1/08 0:00,August,Y,Final,2008,16848000,18237900,1,1389900,0.076
5/1/20,12/31/19,row-v87g.hzkn~ycr5,California,State,8/1/09 0:00,August,N,Final,2009,16149000,18254800,1,2105700,0.115
5/1/20,12/31/19,row-6nsz.vxhv-as2t,California,State,8/1/09 0:00,August,Y,Final,2009,16085600,18186000,1,2100400,0.115
5/1/20,12/31/19,row-zyni.s6j7-xqea,California,State,8/1/10 0:00,August,N,Final,2010,16172000,18443600,1,2271600,0.123
5/1/20,12/31/19,row-r6cv_ad7v_stb5,California,State,8/1/10 0:00,August,Y,Final,2010,16117700,18356500,1,2238800,0.122
