Date,Geo Name,Geo Name County,Type,E,E-OTY#,E-OTY%,LF,LF-OTY#,LF-OTY%,Number of Records,Pmur,Pyur,U,U-Oty#,U-OTY%,UR,Ur-Oty#,UR-OTY%
11-Sep,San Juan,San Juan,County,51245,1459,2.930542723,55520,882,1.614261137,1,8.3,8.9,4275,-577,-11.8920033,7.7,-1.2,-13.48314607
11-Oct,San Juan,San Juan,County,52129,1652,3.272777701,56236,1105,2.00431699,1,7.7,8.4,4107,-547,-11.75333047,7.3,-1.1,-13.0952381
11-Nov,San Juan,San Juan,County,51770,1609,3.207671298,55806,1116,2.04059243,1,7.3,8.3,4036,-493,-10.88540517,7.2,-1.1,-13.25301205
11-Dec,San Juan,San Juan,County,51712,1903,3.820594672,55664,1533,2.832018621,1,7.2,8,3952,-370,-8.560851458,7.1,-0.9,-11.25
12-Jan,San Juan,San Juan,County,50460,1743,3.577806515,54718,1337,2.504636481,1,7.1,8.7,4258,-406,-8.704974271,7.8,-0.9,-10.34482759
12-Feb,San Juan,San Juan,County,50742,1552,3.155112828,54871,1237,2.306372823,1,7.8,8.3,4129,-315,-7.088208821,7.5,-0.8,-9.638554217
12-Mar,San Juan,San Juan,County,51400,1893,3.823701699,55273,1488,2.766570605,1,7.5,8,3873,-405,-9.467040673,7,-1,-12.5
12-Apr,San Juan,San Juan,County,51315,485,0.954160929,54855,11,0.020056889,1,7,7.3,3540,-474,-11.80866966,6.5,-0.8,-10.95890411
12-May,San Juan,San Juan,County,51106,180,0.353454031,54774,-200,-0.363808346,1,6.5,7.4,3668,-380,-9.387351779,6.7,-0.7,-9.459459459
12-Jun,San Juan,San Juan,County,51488,100,0.194597961,55956,-236,-0.41998861,1,6.7,8.5,4468,-336,-6.994171524,8,-0.5,-5.882352941
12-Jul,San Juan,San Juan,County,50335,-367,-0.723837324,54723,-720,-1.298631026,1,8,8.6,4388,-353,-7.445686564,8,-0.6,-6.976744186
12-Aug,San Juan,San Juan,County,50051,-250,-0.497008012,54149,-710,-1.294227018,1,8,8.3,4098,-460,-10.09214568,7.6,-0.7,-8.43373494
12-Sep,San Juan,San Juan,County,51163,-82,-0.160015611,54876,-644,-1.159942363,1,7.6,7.7,3713,-562,-13.14619883,6.8,-0.9,-11.68831169
12-Oct,San Juan,San Juan,County,53792,1663,3.190162865,57455,1219,2.167650615,1,6.8,7.3,3663,-444,-10.81081081,6.4,-0.9,-12.32876712
12-Nov,San Juan,San Juan,County,52530,760,1.468031679,56169,363,0.650467692,1,6.4,7.2,3639,-397,-9.836471754,6.5,-0.7,-9.722222222
12-Dec,San Juan,San Juan,County,52221,509,0.984297649,55885,221,0.397025007,1,6.5,7.1,3664,-288,-7.287449393,6.6,-0.5,-7.042253521
13-Jan,San Juan,San Juan,County,50650,190,0.37653587,54580,-138,-0.2522022,1,6.6,7.8,3930,-328,-7.703147017,7.2,-0.6,-7.692307692
13-Feb,San Juan,San Juan,County,50248,-494,-0.973552481,54082,-789,-1.437918026,1,7.2,7.5,3834,-295,-7.144587067,7.1,-0.4,-5.333333333
13-Mar,San Juan,San Juan,County,50467,-933,-1.815175097,53980,-1293,-2.339297668,1,7.1,7,3513,-360,-9.295120062,6.5,-0.5,-7.142857143
13-Apr,San Juan,San Juan,County,51403,88,0.171489818,54669,-186,-0.339075745,1,6.5,6.5,3266,-274,-7.740112994,6,-0.5,-7.692307692
13-May,San Juan,San Juan,County,51205,99,0.193715024,54623,-151,-0.275678242,1,6,6.7,3418,-250,-6.815703381,6.3,-0.4,-5.970149254
13-Jun,San Juan,San Juan,County,51070,-418,-0.811839652,55262,-694,-1.240260204,1,6.3,8,4192,-276,-6.177260519,7.6,-0.4,-5
13-Jul,San Juan,San Juan,County,50001,-334,-0.663554187,54154,-569,-1.039782176,1,7.6,8,4153,-235,-5.355515041,7.7,-0.3,-3.75
13-Aug,San Juan,San Juan,County,49650,-401,-0.801182794,53521,-628,-1.159762877,1,7.7,7.6,3871,-227,-5.539287457,7.2,-0.4,-5.263157895
13-Sep,San Juan,San Juan,County,50797,-366,-0.71536071,54483,-393,-0.71616007,1,7.2,6.8,3686,-27,-0.727174791,6.8,0,0
13-Oct,San Juan,San Juan,County,51974,-1818,-3.379684711,55602,-1853,-3.225132713,1,6.8,6.4,3628,-35,-0.955500956,6.5,0.1,1.5625
13-Nov,San Juan,San Juan,County,51292,-1238,-2.356748525,54796,-1373,-2.444408838,1,6.5,6.5,3504,-135,-3.709810387,6.4,-0.1,-1.538461538
13-Dec,San Juan,San Juan,County,51390,-831,-1.591313839,54795,-1090,-1.950433927,1,6.4,6.6,3405,-259,-7.068777293,6.2,-0.4,-6.060606061
14-Jan,San Juan,San Juan,County,51142,492,0.971372162,54825,245,0.448882374,1,6.2,7.2,3683,-247,-6.284987277,6.7,-0.5,-6.944444444
14-Feb,San Juan,San Juan,County,50833,585,1.164225442,54542,460,0.85056026,1,6.7,7.1,3709,-125,-3.260302556,6.8,-0.3,-4.225352113
14-Mar,San Juan,San Juan,County,51014,547,1.083876593,54578,598,1.10781771,1,6.8,6.5,3564,51,1.45175064,6.5,0,0
14-Apr,San Juan,San Juan,County,51551,148,0.287920938,54766,97,0.177431451,1,6.5,6,3215,-51,-1.561543172,5.9,-0.1,-1.666666667
14-May,San Juan,San Juan,County,51951,746,1.456888976,55259,636,1.16434469,1,5.9,6.3,3308,-110,-3.21825629,6,-0.3,-4.761904762
14-Jun,San Juan,San Juan,County,52005,935,1.830820443,56088,826,1.494697984,1,6,7.6,4083,-109,-2.60019084,7.3,-0.3,-3.947368421
14-Jul,San Juan,San Juan,County,51309,1308,2.615947681,55371,1217,2.247294752,1,7.3,7.7,4062,-91,-2.191187094,7.3,-0.4,-5.194805195
14-Aug,San Juan,San Juan,County,51256,1606,3.234642497,54944,1423,2.658769455,1,7.3,7.2,3688,-183,-4.727460604,6.7,-0.5,-6.944444444
14-Sep,San Juan,San Juan,County,52354,1557,3.065141642,55855,1372,2.518216691,1,6.7,6.8,3501,-185,-5.018990776,6.3,-0.5,-7.352941176
14-Oct,San Juan,San Juan,County,54210,2236,4.302151076,57542,1940,3.489083127,1,6.3,6.5,3332,-296,-8.15876516,5.8,-0.7,-10.76923077
14-Nov,San Juan,San Juan,County,53598,2306,4.495827809,56877,2081,3.797722461,1,5.8,6.4,3279,-225,-6.421232877,5.8,-0.6,-9.375
14-Dec,San Juan,San Juan,County,53476,2086,4.059155478,56641,1846,3.368920522,1,5.8,6.2,3165,-240,-7.04845815,5.6,-0.6,-9.677419355
15-Jan,San Juan,San Juan,County,52748,1606,3.140276094,56232,1407,2.566347469,1,5.6,6.7,3484,-199,-5.40320391,6.2,-0.5,-7.462686567
15-Feb,San Juan,San Juan,County,52778,1945,3.826254598,56297,1755,3.217703788,1,6.2,6.8,3519,-190,-5.122674575,6.3,-0.5,-7.352941176
15-Mar,San Juan,San Juan,County,52508,1494,2.928607833,56076,1498,2.744695665,1,6.3,6.5,3568,4,0.112233446,6.4,-0.1,-1.538461538
15-Apr,San Juan,San Juan,County,52403,852,1.652732246,55847,1081,1.97385239,1,6.4,5.9,3444,229,7.122861586,6.2,0.3,5.084745763
15-May,San Juan,San Juan,County,52042,91,0.175165059,55636,377,0.682241807,1,6.2,6,3594,286,8.645707376,6.5,0.5,8.333333333
15-Jun,San Juan,San Juan,County,51858,-147,-0.282665128,56153,65,0.115889317,1,6.5,7.3,4295,212,5.192260593,7.6,0.3,4.109589041
15-Jul,San Juan,San Juan,County,50824,-485,-0.945253269,55162,-209,-0.377453902,1,7.6,7.3,4338,276,6.794682422,7.9,0.6,8.219178082
15-Aug,San Juan,San Juan,County,50630,-626,-1.221320431,54628,-316,-0.575131043,1,7.9,6.7,3998,310,8.405639913,7.3,0.6,8.955223881
15-Sep,San Juan,San Juan,County,51704,-650,-1.241547924,55573,-282,-0.504878704,1,7.3,6.3,3869,368,10.51128249,7,0.7,11.11111111
15-Oct,San Juan,San Juan,County,52564,-1646,-3.036340159,56390,-1152,-2.002015919,1,7,5.8,3826,494,14.82593037,6.8,1,17.24137931
15-Nov,San Juan,San Juan,County,51679,-1919,-3.580357476,55560,-1317,-2.315522971,1,6.8,5.8,3881,602,18.35925587,7,1.2,20.68965517
15-Dec,San Juan,San Juan,County,51447,-2029,-3.794225447,55493,-1148,-2.026800374,1,7,5.6,4046,881,27.835703,7.3,1.7,30.35714286
16-Jan,San Juan,San Juan,County,50722,-2026,-3.840903921,55157,-1075,-1.911722862,1,7.3,6.2,4435,951,27.29621125,8,1.8,29.03225807
16-Feb,San Juan,San Juan,County,50673,-2105,-3.988404259,55084,-1213,-2.15464412,1,8,6.3,4411,892,25.34811026,8,1.7,26.98412698
16-Mar,San Juan,San Juan,County,50429,-2079,-3.959396663,54981,-1095,-1.95270704,1,8,6.4,4552,984,27.57847534,8.3,1.9,29.6875
16-Apr,San Juan,San Juan,County,50308,-2095,-3.997862718,54906,-941,-1.684960696,1,8.3,6.2,4598,1154,33.50754936,8.4,2.2,35.48387097
16-May,San Juan,San Juan,County,49703,-2339,-4.494446793,54352,-1284,-2.307858221,1,8.4,6.5,4649,1055,29.35447969,8.6,2.1,32.30769231
16-Jun,San Juan,San Juan,County,49214,-2644,-5.098538316,54509,-1644,-2.927715349,1,8.6,7.6,5295,1000,23.28288708,9.7,2.1,27.63157895
16-Jul,San Juan,San Juan,County,47952,-2872,-5.650873603,53300,-1862,-3.375512128,1,9.7,7.9,5348,1010,23.28261872,10,2.1,26.58227848
16-Aug,San Juan,San Juan,County,47879,-2751,-5.433537428,52982,-1646,-3.013106832,1,10,7.3,5103,1105,27.63881941,9.6,2.3,31.50684932
16-Sep,San Juan,San Juan,County,49308,-2396,-4.634070865,54095,-1478,-2.659564897,1,9.6,7,4787,918,23.72706126,8.8,1.8,25.71428571
16-Oct,San Juan,San Juan,County,49048,-3516,-6.688988661,53616,-2774,-4.919311935,1,8.8,6.8,4568,742,19.39362258,8.5,1.7,25
16-Nov,San Juan,San Juan,County,49202,-2477,-4.793049401,53574,-1986,-3.574514039,1,8.5,7,4372,491,12.65137851,8.2,1.2,17.14285714
16-Dec,San Juan,San Juan,County,49310,-2137,-4.153789337,53769,-1724,-3.106698142,1,8.2,7.3,4459,413,10.20761246,8.3,1,13.69863014
17-Jan,San Juan,San Juan,County,49061,-1661,-3.274713142,54027,-1130,-2.048697355,1,8.3,8,4966,531,11.9729425,9.2,1.2,15
17-Feb,San Juan,San Juan,County,49438,-1235,-2.437195351,54069,-1015,-1.842640331,1,9.2,8,4631,220,4.987531172,8.6,0.6,7.5
17-Mar,San Juan,San Juan,County,49637,-792,-1.570524896,53909,-1072,-1.949764464,1,8.6,8.3,4272,-280,-6.151142355,7.9,-0.4,-4.819277108
17-Apr,San Juan,San Juan,County,50663,355,0.705653176,54478,-428,-0.779514079,1,7.9,8.4,3815,-783,-17.02914311,7,-1.4,-16.66666667
17-May,San Juan,San Juan,County,50528,825,1.659859566,54144,-208,-0.382690609,1,7,8.6,3616,-1033,-22.21983222,6.7,-1.9,-22.09302326
17-Jun,San Juan,San Juan,County,50302,1088,2.210753038,54582,73,0.133922838,1,6.7,9.7,4280,-1015,-19.16902738,7.8,-1.9,-19.58762887
17-Jul,San Juan,San Juan,County,49428,1476,3.078078078,53455,155,0.290806754,1,7.8,10,4027,-1321,-24.70082274,7.5,-2.5,-25
17-Aug,San Juan,San Juan,County,48818,939,1.961193843,52573,-409,-0.771960288,1,7.5,9.6,3755,-1348,-26.41583382,7.1,-2.5,-26.04166667
17-Sep,San Juan,San Juan,County,50508,1200,2.433682161,53996,-99,-0.183011369,1,7.1,8.8,3488,-1299,-27.13599332,6.5,-2.3,-26.13636364
17-Oct,San Juan,San Juan,County,50498,1450,2.956287718,53777,161,0.300283497,1,6.5,8.5,3279,-1289,-28.21803853,6.1,-2.4,-28.23529412
17-Nov,San Juan,San Juan,County,50300,1098,2.231616601,53510,-64,-0.119460933,1,6.1,8.2,3210,-1162,-26.57822507,6,-2.2,-26.82926829
17-Dec,San Juan,San Juan,County,50114,804,1.630500913,53253,-516,-0.959660771,1,6,8.3,3139,-1320,-29.60305001,5.9,-2.4,-28.91566265
18-Jan,San Juan,San Juan,County,49236,175,0.356698804,52583,-1444,-2.672737705,1,5.9,9.2,3347,-1619,-32.6016915,6.4,-2.8,-30.43478261
18-Feb,San Juan,San Juan,County,49753,315,0.637161697,52850,-1219,-2.254526623,1,6.4,8.6,3097,-1534,-33.12459512,5.9,-2.7,-31.39534884
18-Mar,San Juan,San Juan,County,49740,103,0.207506497,52634,-1275,-2.365096737,1,5.9,7.9,2894,-1378,-32.25655431,5.5,-2.4,-30.37974684
18-Apr,San Juan,San Juan,County,49638,-1025,-2.02317273,52294,-2184,-4.008957744,1,5.5,7,2656,-1159,-30.38007864,5.1,-1.9,-27.14285714
18-May,San Juan,San Juan,County,49600,-928,-1.836605446,52238,-1906,-3.520242317,1,5.1,6.7,2638,-978,-27.04646018,5,-1.7,-25.37313433
18-Jun,San Juan,San Juan,County,49530,-772,-1.534730229,52960,-1622,-2.971675644,1,5,7.8,3430,-850,-19.85981308,6.5,-1.3,-16.66666667
18-Jul,San Juan,San Juan,County,48239,-1189,-2.405519139,51575,-1880,-3.516976896,1,6.5,7.5,3336,-691,-17.15917557,6.5,-1,-13.33333333
18-Aug,San Juan,San Juan,County,48047,-771,-1.579335491,51123,-1450,-2.758069732,1,6.5,7.1,3076,-679,-18.08255659,6,-1.1,-15.49295775
18-Sep,San Juan,San Juan,County,49605,-903,-1.78783559,52569,-1427,-2.642788355,1,6,6.5,2964,-524,-15.02293578,5.6,-0.9,-13.84615385
18-Oct,San Juan,San Juan,County,50258,-240,-0.475266347,53202,-575,-1.06923034,1,5.6,6.1,2944,-335,-10.21652943,5.5,-0.6,-9.836065574
18-Nov,San Juan,San Juan,County,50245,-55,-0.109343936,53171,-339,-0.633526444,1,5.5,6,2926,-284,-8.847352025,5.5,-0.5,-8.333333333
18-Dec,San Juan,San Juan,County,50207,93,0.185576885,53241,-12,-0.022533942,1,5.5,5.9,3034,-105,-3.345014336,5.7,-0.2,-3.389830508
19-Jan,San Juan,San Juan,County,49730,494,1.003330896,53211,628,1.194302341,1,5.7,6.4,3481,134,4.0035853,6.5,0.1,1.5625
19-Feb,San Juan,San Juan,County,49929,176,0.353747513,53191,341,0.645222327,1,6.5,5.9,3262,165,5.327736519,6.1,0.2,3.389830508
19-Mar,San Juan,San Juan,County,49850,110,0.22114998,52620,-14,-0.026598776,1,6.1,5.5,2770,-124,-4.284727021,5.3,-0.2,-3.636363636
19-Apr,San Juan,San Juan,County,50402,764,1.539143398,52920,626,1.197078059,1,5.3,5.1,2518,-138,-5.195783133,4.8,-0.3,-5.882352941
19-May,San Juan,San Juan,County,50310,710,1.431451613,52894,656,1.255790804,1,4.8,5,2584,-54,-2.047005307,4.9,-0.1,-2
19-Jun,San Juan,San Juan,County,50341,811,1.63739148,53729,769,1.452039275,1,4.9,6.5,3388,-42,-1.224489796,6.3,-0.2,-3.076923077
19-Jul,San Juan,San Juan,County,49370,1131,2.344575966,52863,1288,2.49733398,1,6.3,6.5,3493,157,4.706235012,6.6,0.1,1.538461538
19-Aug,San Juan,San Juan,County,49286,1239,2.578724998,52431,1308,2.558535297,1,6.6,6,3145,69,2.243172952,6,0,0
19-Sep,San Juan,San Juan,County,50897,1292,2.604576152,53749,1180,2.244668911,1,6,5.6,2852,-112,-3.778677463,5.3,-0.3,-5.357142857
19-Oct,San Juan,San Juan,County,51409,1151,2.290182657,54262,1060,1.992406301,1,5.3,5.5,2853,-91,-3.091032609,5.3,-0.2,-3.636363636
19-Nov,San Juan,San Juan,County,50778,533,1.06080207,53737,566,1.064490042,1,5.3,5.5,2959,33,1.127819549,5.5,0,0
19-Dec,San Juan,San Juan,County,49286,-921,-1.834405561,52185,-1056,-1.98343382,1,5.5,5.7,2899,-135,-4.449571523,5.6,-0.1,-1.754385965
20-Jan,San Juan,San Juan,County,48262,-1468,-2.951940479,51455,-1756,-3.300069534,1,5.6,6.5,3193,-288,-8.273484631,6.2,-0.3,-4.615384615
20-Feb,San Juan,San Juan,County,48337,-1592,-3.188527709,51597,-1594,-2.99674757,1,6.2,6.1,3260,-2,-0.061312078,6.3,0.2,3.278688525
20-Mar,San Juan,San Juan,County,47965,-1885,-3.781344032,51977,-643,-1.221968833,1,6.3,5.3,4012,1242,44.83754513,7.7,2.4,45.28301887
20-Apr,San Juan,San Juan,County,41959,-8443,-16.75131939,48362,-4558,-8.613000756,1,7.7,4.8,6403,3885,154.2891183,13.2,8.4,175
20-May,San Juan,San Juan,County,42624,-7686,-15.27728086,47507,-5387,-10.18451998,1,13.2,4.9,4883,2299,88.97058824,10.3,5.4,110.2040816
10-Dec,San Miguel,San Miguel,County,10151,,,11150,,,1,9.2,,999,,,9,,
11-Jan,San Miguel,San Miguel,County,9664,-264,-2.65914585,10787,-215,-1.954190147,1,9,9.8,1123,49,4.562383613,10.4,0.6,6.12244898
11-Feb,San Miguel,San Miguel,County,10046,-222,-2.162056876,11122,-211,-1.861819465,1,10.4,9.4,1076,11,1.03286385,9.7,0.3,3.191489362
11-Mar,San Miguel,San Miguel,County,10067,-231,-2.24315401,11103,-259,-2.279528252,1,9.7,9.4,1036,-28,-2.631578947,9.3,-0.1,-1.063829787
11-Apr,San Miguel,San Miguel,County,10194,-113,-1.096342292,11153,-175,-1.544844633,1,9.3,9,959,-62,-6.072477963,8.6,-0.4,-4.444444444
11-May,San Miguel,San Miguel,County,10185,215,2.156469408,11176,177,1.609237203,1,8.6,9.4,991,-38,-3.692905734,8.9,-0.5,-5.319148936
11-Jun,San Miguel,San Miguel,County,10009,-74,-0.733908559,11160,-138,-1.221455125,1,8.9,10.8,1151,-64,-5.267489712,10.3,-0.5,-4.62962963
11-Jul,San Miguel,San Miguel,County,10041,-117,-1.151801536,11187,-138,-1.218543046,1,10.3,10.3,1146,-21,-1.799485861,10.2,-0.1,-0.970873786
11-Aug,San Miguel,San Miguel,County,9734,-148,-1.497672536,10856,-146,-1.327031449,1,10.2,10.2,1122,2,0.178571429,10.3,0.1,0.980392157
11-Sep,San Miguel,San Miguel,County,10035,-83,-0.820320221,11085,-85,-0.760966876,1,10.3,9.4,1050,-2,-0.190114068,9.5,0.1,1.063829787
11-Oct,San Miguel,San Miguel,County,10191,32,0.314991633,11212,17,0.151853506,1,9.5,9.3,1021,-15,-1.447876448,9.1,-0.2,-2.150537634
11-Nov,San Miguel,San Miguel,County,10207,-37,-0.361187036,11191,-88,-0.780211012,1,9.1,9.2,984,-51,-4.927536232,8.8,-0.4,-4.347826087
11-Dec,San Miguel,San Miguel,County,10143,-8,-0.078809969,11137,-13,-0.116591928,1,8.8,9,994,-5,-0.500500501,8.9,-0.1,-1.111111111
12-Jan,San Miguel,San Miguel,County,9558,-106,-1.096854305,10599,-188,-1.742838602,1,8.9,10.4,1041,-82,-7.301869991,9.8,-0.6,-5.769230769
12-Feb,San Miguel,San Miguel,County,10078,32,0.31853474,11086,-36,-0.323682791,1,9.8,9.7,1008,-68,-6.319702602,9.1,-0.6,-6.18556701
12-Mar,San Miguel,San Miguel,County,10008,-59,-0.586073309,10980,-123,-1.1078087,1,9.1,9.3,972,-64,-6.177606178,8.9,-0.4,-4.301075269
12-Apr,San Miguel,San Miguel,County,10224,30,0.294290759,11109,-44,-0.394512687,1,8.9,8.6,885,-74,-7.71637122,8,-0.6,-6.976744186
12-May,San Miguel,San Miguel,County,10236,51,0.500736377,11130,-46,-0.411596278,1,8,8.9,894,-97,-9.788092836,8,-0.9,-10.11235955
12-Jun,San Miguel,San Miguel,County,10181,172,1.718453392,11276,116,1.039426523,1,8,10.3,1095,-56,-4.865334492,9.7,-0.6,-5.825242718
12-Jul,San Miguel,San Miguel,County,10256,215,2.141220994,11316,129,1.153124162,1,9.7,10.2,1060,-86,-7.504363002,9.4,-0.8,-7.843137255
12-Aug,San Miguel,San Miguel,County,10008,274,2.814875693,11048,192,1.768607222,1,9.4,10.3,1040,-82,-7.308377897,9.4,-0.9,-8.737864078
12-Sep,San Miguel,San Miguel,County,10214,179,1.783756851,11174,89,0.802886784,1,9.4,9.5,960,-90,-8.571428571,8.6,-0.9,-9.473684211
12-Oct,San Miguel,San Miguel,County,10232,41,0.402315769,11215,3,0.026757046,1,8.6,9.1,983,-38,-3.721841332,8.8,-0.3,-3.296703297
12-Nov,San Miguel,San Miguel,County,10212,5,0.04898599,11178,-13,-0.116164775,1,8.8,8.8,966,-18,-1.829268293,8.6,-0.2,-2.272727273
12-Dec,San Miguel,San Miguel,County,10169,26,0.256334418,11116,-21,-0.188560654,1,8.6,8.9,947,-47,-4.728370221,8.5,-0.4,-4.494382022
13-Jan,San Miguel,San Miguel,County,10012,454,4.749947688,10998,399,3.764506085,1,8.5,9.8,986,-55,-5.283381364,9,-0.8,-8.163265306
13-Feb,San Miguel,San Miguel,County,10251,173,1.716610439,11204,118,1.064405557,1,9,9.1,953,-55,-5.456349206,8.5,-0.6,-6.593406593
13-Mar,San Miguel,San Miguel,County,10230,222,2.21822542,11117,137,1.247723133,1,8.5,8.9,887,-85,-8.744855967,8,-0.9,-10.11235955
13-Apr,San Miguel,San Miguel,County,10278,54,0.528169014,11116,7,0.063011972,1,8,8,838,-47,-5.310734463,7.5,-0.5,-6.25
13-May,San Miguel,San Miguel,County,10280,44,0.429855412,11140,10,0.08984726,1,7.5,8,860,-34,-3.803131991,7.7,-0.3,-3.75
13-Jun,San Miguel,San Miguel,County,9939,-242,-2.376976721,10989,-287,-2.545228805,1,7.7,9.7,1050,-45,-4.109589041,9.6,-0.1,-1.030927835
13-Jul,San Miguel,San Miguel,County,10049,-207,-2.018330733,11052,-264,-2.332979852,1,9.6,9.4,1003,-57,-5.377358491,9.1,-0.3,-3.191489362
13-Aug,San Miguel,San Miguel,County,10058,50,0.49960032,11008,-40,-0.362056481,1,9.1,9.4,950,-90,-8.653846154,8.6,-0.8,-8.510638298
13-Sep,San Miguel,San Miguel,County,10247,33,0.32308596,11177,3,0.02684804,1,8.6,8.6,930,-30,-3.125,8.3,-0.3,-3.488372093
13-Oct,San Miguel,San Miguel,County,10209,-23,-0.224784988,11125,-90,-0.802496656,1,8.3,8.8,916,-67,-6.815869786,8.2,-0.6,-6.818181818
13-Nov,San Miguel,San Miguel,County,10244,32,0.313356835,11133,-45,-0.40257649,1,8.2,8.6,889,-77,-7.971014493,8,-0.6,-6.976744186
13-Dec,San Miguel,San Miguel,County,10200,31,0.304848068,11063,-53,-0.476790212,1,8,8.5,863,-84,-8.870116156,7.8,-0.7,-8.235294118
14-Jan,San Miguel,San Miguel,County,10166,154,1.538154215,11094,96,0.872885979,1,7.8,9,928,-58,-5.882352941,8.4,-0.6,-6.666666667
