"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"44","RI","Rhode Island","Providence","city",NA,"January",2020,82365,86467,4102
"44","RI","Rhode Island","Providence","city",NA,"February",2020,82839,86950,4111
"44","RI","Rhode Island","Providence","city",NA,"March",2020,82323,87520,5197
"44","RI","Rhode Island","Providence","city",NA,"April",2020,66575,82701,16126
"44","RI","Rhode Island","Providence","city",NA,"May",2020,67438,82671,15233
"44","RI","Rhode Island","Richmond","city",NA,"January",2020,4178,4305,127
"44","RI","Rhode Island","Richmond","city",NA,"February",2020,4202,4333,131
"44","RI","Rhode Island","Richmond","city",NA,"March",2020,4175,4318,143
"44","RI","Rhode Island","Richmond","city",NA,"April",2020,3377,3811,434
"44","RI","Rhode Island","Richmond","city",NA,"May",2020,3421,3776,355
"44","RI","Rhode Island","Scituate","city",NA,"January",2020,5997,6230,233
"44","RI","Rhode Island","Scituate","city",NA,"February",2020,6031,6260,229
"44","RI","Rhode Island","Scituate","city",NA,"March",2020,5994,6304,310
"44","RI","Rhode Island","Scituate","city",NA,"April",2020,4847,5946,1099
"44","RI","Rhode Island","Scituate","city",NA,"May",2020,4910,5817,907
"44","RI","Rhode Island","Smithfield","city",NA,"January",2020,11003,11428,425
"44","RI","Rhode Island","Smithfield","city",NA,"February",2020,11067,11493,426
"44","RI","Rhode Island","Smithfield","city",NA,"March",2020,10998,11494,496
"44","RI","Rhode Island","Smithfield","city",NA,"April",2020,8894,10496,1602
"44","RI","Rhode Island","Smithfield","city",NA,"May",2020,9009,10402,1393
"44","RI","Rhode Island","South Kingstown","city",NA,"January",2020,15852,16366,514
"44","RI","Rhode Island","South Kingstown","city",NA,"February",2020,15944,16510,566
"44","RI","Rhode Island","South Kingstown","city",NA,"March",2020,15844,16434,590
"44","RI","Rhode Island","South Kingstown","city",NA,"April",2020,12813,14637,1824
"44","RI","Rhode Island","South Kingstown","city",NA,"May",2020,12980,14579,1599
"44","RI","Rhode Island","Tiverton","city",NA,"January",2020,8350,8731,381
"44","RI","Rhode Island","Tiverton","city",NA,"February",2020,8398,8765,367
"44","RI","Rhode Island","Tiverton","city",NA,"March",2020,8346,8794,448
"44","RI","Rhode Island","Tiverton","city",NA,"April",2020,6749,8098,1349
"44","RI","Rhode Island","Tiverton","city",NA,"May",2020,6837,7999,1162
"44","RI","Rhode Island","Warren","city",NA,"January",2020,5429,5684,255
"44","RI","Rhode Island","Warren","city",NA,"February",2020,5460,5685,225
"44","RI","Rhode Island","Warren","city",NA,"March",2020,5426,5728,302
"44","RI","Rhode Island","Warren","city",NA,"April",2020,4388,5365,977
"44","RI","Rhode Island","Warren","city",NA,"May",2020,4445,5234,789
"44","RI","Rhode Island","Warwick","city",NA,"January",2020,44148,45743,1595
"44","RI","Rhode Island","Warwick","city",NA,"February",2020,44402,45958,1556
"44","RI","Rhode Island","Warwick","city",NA,"March",2020,44125,46106,1981
"44","RI","Rhode Island","Warwick","city",NA,"April",2020,35684,43227,7543
"44","RI","Rhode Island","Warwick","city",NA,"May",2020,36147,42643,6496
"44","RI","Rhode Island","West Greenwich","city",NA,"January",2020,3197,3334,137
"44","RI","Rhode Island","West Greenwich","city",NA,"February",2020,3215,3344,129
"44","RI","Rhode Island","West Greenwich","city",NA,"March",2020,3195,3347,152
"44","RI","Rhode Island","West Greenwich","city",NA,"April",2020,2584,3120,536
"44","RI","Rhode Island","West Greenwich","city",NA,"May",2020,2617,3064,447
"44","RI","Rhode Island","West Warwick","city",NA,"January",2020,15513,16237,724
