"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"09","CT","Connecticut","Bolton town","city",NA,"Mar","2020",3164,3247,83
"09","CT","Connecticut","Bolton town","city",NA,"Apr","2020",2839,3013,174
"09","CT","Connecticut","Bolton town","city",NA,"May","2020",2813,3002,189
"09","CT","Connecticut","Bozrah town","city",NA,"Jan","2020",1380,1441,61
"09","CT","Connecticut","Bozrah town","city",NA,"Feb","2020",1377,1444,67
"09","CT","Connecticut","Bozrah town","city",NA,"Mar","2020",1389,1445,56
"09","CT","Connecticut","Bozrah town","city",NA,"Apr","2020",1096,1216,120
"09","CT","Connecticut","Bozrah town","city",NA,"May","2020",1104,1241,137
"09","CT","Connecticut","Branford town","city",NA,"Jan","2020",15723,16348,625
"09","CT","Connecticut","Branford town","city",NA,"Feb","2020",15855,16489,634
"09","CT","Connecticut","Branford town","city",NA,"Mar","2020",15902,16409,507
"09","CT","Connecticut","Branford town","city",NA,"Apr","2020",14122,15352,1230
"09","CT","Connecticut","Branford town","city",NA,"May","2020",13939,15283,1344
"09","CT","Connecticut","Bridgeport city/town","city",NA,"Jan","2020",65023,69557,4534
"09","CT","Connecticut","Bridgeport city/town","city",NA,"Feb","2020",64410,69066,4656
"09","CT","Connecticut","Bridgeport city/town","city",NA,"Mar","2020",65254,69140,3886
"09","CT","Connecticut","Bridgeport city/town","city",NA,"Apr","2020",56169,62921,6752
"09","CT","Connecticut","Bridgeport city/town","city",NA,"May","2020",55637,63993,8356
"09","CT","Connecticut","Bridgewater town","city",NA,"Jan","2020",817,849,32
"09","CT","Connecticut","Bridgewater town","city",NA,"Feb","2020",807,838,31
"09","CT","Connecticut","Bridgewater town","city",NA,"Mar","2020",817,840,23
"09","CT","Connecticut","Bridgewater town","city",NA,"Apr","2020",702,757,55
"09","CT","Connecticut","Bridgewater town","city",NA,"May","2020",713,770,57
"09","CT","Connecticut","Bristol city/town","city",NA,"Jan","2020",32001,33670,1669
"09","CT","Connecticut","Bristol city/town","city",NA,"Feb","2020",32070,33828,1758
"09","CT","Connecticut","Bristol city/town","city",NA,"Mar","2020",32410,33823,1413
"09","CT","Connecticut","Bristol city/town","city",NA,"Apr","2020",29085,31943,2858
"09","CT","Connecticut","Bristol city/town","city",NA,"May","2020",28819,31966,3147
"09","CT","Connecticut","Brookfield town","city",NA,"Jan","2020",9038,9387,349
"09","CT","Connecticut","Brookfield town","city",NA,"Feb","2020",8932,9273,341
"09","CT","Connecticut","Brookfield town","city",NA,"Mar","2020",9042,9318,276
"09","CT","Connecticut","Brookfield town","city",NA,"Apr","2020",7772,8442,670
"09","CT","Connecticut","Brookfield town","city",NA,"May","2020",7888,8645,757
"09","CT","Connecticut","Brooklyn town","city",NA,"Jan","2020",3997,4164,167
"09","CT","Connecticut","Brooklyn town","city",NA,"Feb","2020",4003,4172,169
"09","CT","Connecticut","Brooklyn town","city",NA,"Mar","2020",4073,4207,134
"09","CT","Connecticut","Brooklyn town","city",NA,"Apr","2020",3572,3879,307
"09","CT","Connecticut","Brooklyn town","city",NA,"May","2020",3547,3892,345
"09","CT","Connecticut","Burlington town","city",NA,"Jan","2020",5598,5789,191
"09","CT","Connecticut","Burlington town","city",NA,"Feb","2020",5610,5815,205
"09","CT","Connecticut","Burlington town","city",NA,"Mar","2020",5669,5827,158
"09","CT","Connecticut","Burlington town","city",NA,"Apr","2020",5088,5411,323
"09","CT","Connecticut","Burlington town","city",NA,"May","2020",5041,5397,356
"09","CT","Connecticut","Canaan town","city",NA,"Jan","2020",627,647,20
"09","CT","Connecticut","Canaan town","city",NA,"Feb","2020",614,636,22
"09","CT","Connecticut","Canaan town","city",NA,"Mar","2020",623,644,21
"09","CT","Connecticut","Canaan town","city",NA,"Apr","2020",552,584,32
"09","CT","Connecticut","Canaan town","city",NA,"May","2020",551,583,32
"09","CT","Connecticut","Canterbury town","city",NA,"Jan","2020",2812,2938,126
"09","CT","Connecticut","Canterbury town","city",NA,"Feb","2020",2806,2943,137
"09","CT","Connecticut","Canterbury town","city",NA,"Mar","2020",2829,2945,116
"09","CT","Connecticut","Canterbury town","city",NA,"Apr","2020",2233,2458,225
"09","CT","Connecticut","Canterbury town","city",NA,"May","2020",2250,2498,248
"09","CT","Connecticut","Canton town","city",NA,"Jan","2020",5624,5832,208
"09","CT","Connecticut","Canton town","city",NA,"Feb","2020",5636,5833,197
"09","CT","Connecticut","Canton town","city",NA,"Mar","2020",5695,5849,154
"09","CT","Connecticut","Canton town","city",NA,"Apr","2020",5111,5452,341
"09","CT","Connecticut","Canton town","city",NA,"May","2020",5064,5434,370
"09","CT","Connecticut","Chaplin town","city",NA,"Jan","2020",1225,1285,60
"09","CT","Connecticut","Chaplin town","city",NA,"Feb","2020",1228,1287,59
"09","CT","Connecticut","Chaplin town","city",NA,"Mar","2020",1241,1292,51
"09","CT","Connecticut","Chaplin town","city",NA,"Apr","2020",1113,1216,103
"09","CT","Connecticut","Chaplin town","city",NA,"May","2020",1103,1228,125
"09","CT","Connecticut","Cheshire town","city",NA,"Jan","2020",15450,15930,480
"09","CT","Connecticut","Cheshire town","city",NA,"Feb","2020",15579,16015,436
"09","CT","Connecticut","Cheshire town","city",NA,"Mar","2020",15626,15985,359
"09","CT","Connecticut","Cheshire town","city",NA,"Apr","2020",13877,14716,839
"09","CT","Connecticut","Cheshire town","city",NA,"May","2020",13697,14640,943
"09","CT","Connecticut","Chester town","city",NA,"Jan","2020",2310,2396,86
"09","CT","Connecticut","Chester town","city",NA,"Feb","2020",2321,2411,90
"09","CT","Connecticut","Chester town","city",NA,"Mar","2020",2331,2404,73
"09","CT","Connecticut","Chester town","city",NA,"Apr","2020",2073,2228,155
"09","CT","Connecticut","Chester town","city",NA,"May","2020",2050,2213,163
"09","CT","Connecticut","Clinton town","city",NA,"Jan","2020",7156,7430,274
"09","CT","Connecticut","Clinton town","city",NA,"Feb","2020",7190,7472,282
"09","CT","Connecticut","Clinton town","city",NA,"Mar","2020",7220,7440,220
"09","CT","Connecticut","Clinton town","city",NA,"Apr","2020",6420,6968,548
"09","CT","Connecticut","Clinton town","city",NA,"May","2020",6350,6981,631
"09","CT","Connecticut","Colchester town","city",NA,"Jan","2020",9229,9610,381
"09","CT","Connecticut","Colchester town","city",NA,"Feb","2020",9249,9615,366
"09","CT","Connecticut","Colchester town","city",NA,"Mar","2020",9347,9645,298
"09","CT","Connecticut","Colchester town","city",NA,"Apr","2020",8388,9050,662
"09","CT","Connecticut","Colchester town","city",NA,"May","2020",8311,9005,694
"09","CT","Connecticut","Colebrook town","city",NA,"Jan","2020",799,841,42
"09","CT","Connecticut","Colebrook town","city",NA,"Feb","2020",792,836,44
"09","CT","Connecticut","Colebrook town","city",NA,"Mar","2020",807,843,36
"09","CT","Connecticut","Colebrook town","city",NA,"Apr","2020",715,762,47
"09","CT","Connecticut","Colebrook town","city",NA,"May","2020",710,757,47
"09","CT","Connecticut","Columbia town","city",NA,"Jan","2020",3172,3311,139
"09","CT","Connecticut","Columbia town","city",NA,"Feb","2020",3179,3310,131
"09","CT","Connecticut","Columbia town","city",NA,"Mar","2020",3212,3317,105
"09","CT","Connecticut","Columbia town","city",NA,"Apr","2020",2883,3086,203
"09","CT","Connecticut","Columbia town","city",NA,"May","2020",2856,3067,211
"09","CT","Connecticut","Cornwall town","city",NA,"Jan","2020",752,779,27
"09","CT","Connecticut","Cornwall town","city",NA,"Feb","2020",736,761,25
"09","CT","Connecticut","Cornwall town","city",NA,"Mar","2020",747,765,18
"09","CT","Connecticut","Cornwall town","city",NA,"Apr","2020",661,704,43
"09","CT","Connecticut","Cornwall town","city",NA,"May","2020",660,706,46
"09","CT","Connecticut","Coventry town","city",NA,"Jan","2020",7697,8008,311
"09","CT","Connecticut","Coventry town","city",NA,"Feb","2020",7713,8002,289
"09","CT","Connecticut","Coventry town","city",NA,"Mar","2020",7795,8039,244
"09","CT","Connecticut","Coventry town","city",NA,"Apr","2020",6995,7500,505
"09","CT","Connecticut","Coventry town","city",NA,"May","2020",6931,7464,533
"09","CT","Connecticut","Cromwell town","city",NA,"Jan","2020",7796,8121,325
"09","CT","Connecticut","Cromwell town","city",NA,"Feb","2020",7813,8113,300
"09","CT","Connecticut","Cromwell town","city",NA,"Mar","2020",7895,8143,248
"09","CT","Connecticut","Cromwell town","city",NA,"Apr","2020",7085,7603,518
"09","CT","Connecticut","Cromwell town","city",NA,"May","2020",7021,7621,600
"09","CT","Connecticut","Danbury city/town","city",NA,"Jan","2020",45850,47826,1976
"09","CT","Connecticut","Danbury city/town","city",NA,"Feb","2020",45314,47289,1975
"09","CT","Connecticut","Danbury city/town","city",NA,"Mar","2020",45872,47419,1547
"09","CT","Connecticut","Danbury city/town","city",NA,"Apr","2020",39430,42811,3381
"09","CT","Connecticut","Danbury city/town","city",NA,"May","2020",40015,43837,3822
"09","CT","Connecticut","Darien town","city",NA,"Jan","2020",8370,8672,302
"09","CT","Connecticut","Darien town","city",NA,"Feb","2020",8291,8566,275
"09","CT","Connecticut","Darien town","city",NA,"Mar","2020",8399,8609,210
"09","CT","Connecticut","Darien town","city",NA,"Apr","2020",7230,7566,336
"09","CT","Connecticut","Darien town","city",NA,"May","2020",7162,7587,425
"09","CT","Connecticut","Deep River town","city",NA,"Jan","2020",2814,2927,113
"09","CT","Connecticut","Deep River town","city",NA,"Feb","2020",2827,2947,120
"09","CT","Connecticut","Deep River town","city",NA,"Mar","2020",2839,2928,89
"09","CT","Connecticut","Deep River town","city",NA,"Apr","2020",2525,2705,180
"09","CT","Connecticut","Deep River town","city",NA,"May","2020",2497,2673,176
"09","CT","Connecticut","Derby city/town","city",NA,"Jan","2020",6399,6725,326
