"state_fips","whole_fips","labor_force","employed","unemployed","unemployment_rate"
"29","29051",37333,34819,2514,6.7
"29","29053",7433,6760,673,9.1
"29","29055",10893,9857,1036,9.5
"29","29057",3631,3439,192,5.3
"29","29059",7073,6445,628,8.9
"29","29061",4303,4067,236,5.5
"29","29063",4830,4534,296,6.1
"29","29065",6182,5803,379,6.1
"29","29067",5377,4633,744,13.8
"29","29069",11729,10705,1024,8.7
"29","29071",52229,46643,5586,10.7
"29","29073",7831,7086,745,9.5
"29","29075",3594,3434,160,4.5
"29","29077",150949,136714,14235,9.4
"29","29079",4492,4182,310,6.9
"29","29081",3926,3721,205,5.2
"29","29083",9580,8835,745,7.8
"29","29085",3860,3597,263,6.8
"29","29087",2648,2520,128,4.8
"29","29089",4728,4467,261,5.5
"29","29091",16396,14837,1559,9.5
"29","29093",3482,3187,295,8.5
"29","29095",353609,313494,40115,11.3
"29","29097",56667,51025,5642,10
"29","29099",114702,102837,11865,10.3
"29","29101",23292,21355,1937,8.3
"29","29103",1784,1712,72,4
"29","29105",17961,15297,2664,14.8
"29","29107",16467,15059,1408,8.6
"29","29109",18150,16628,1522,8.4
"29","29111",5144,4780,364,7.1
"29","29113",28558,25027,3531,12.4
"29","29115",5107,4686,421,8.2
"29","29117",7485,7041,444,5.9
"29","29119",10501,9808,693,6.6
"29","29121",7411,6954,457,6.2
"29","29123",5631,5059,572,10.2
"29","29125",3815,3600,215,5.6
"29","29127",14324,13340,984,6.9
"29","29129",2046,1974,72,3.5
"29","29131",12565,11090,1475,11.7
"29","29133",5733,5425,308,5.4
"29","29135",7189,6785,404,5.6
"29","29137",3820,3497,323,8.5
"29","29139",5852,5383,469,8
"29","29141",8192,7370,822,10
"29","29143",8606,7970,636,7.4
"29","29145",27400,24589,2811,10.3
"29","29147",11654,10591,1063,9.1
"29","29149",4087,3745,342,8.4
"29","29151",6869,6531,338,4.9
"29","29153",3576,3209,367,10.3
"29","29155",6470,5895,575,8.9
"29","29157",10699,9119,1580,14.8
"29","29159",21380,19239,2141,10
"29","29161",19164,17892,1272,6.6
"29","29163",7475,6866,609,8.1
"29","29165",57171,51501,5670,9.9
"29","29167",14111,13249,862,6.1
"29","29169",14366,13261,1105,7.7
"29","29171",2347,2229,118,5
"29","29173",5623,5251,372,6.6
"29","29175",10263,9363,900,8.8
"29","29177",11362,9640,1722,15.2
"29","29179",2968,2753,215,7.2
"29","29181",5150,4517,633,12.3
"29","29183",221121,199996,21125,9.6
"29","29185",3802,3509,293,7.7
"29","29186",9170,8389,781,8.5
"29","29187",26409,23766,2643,10
"29","29189",511717,465043,46674,9.1
"29","29195",10739,10230,509,4.7
"29","29197",1970,1846,124,6.3
"29","29199",2440,2332,108,4.4
"29","29201",19679,18175,1504,7.6
"29","29203",3402,3024,378,11.1
"29","29205",3136,3004,132,4.2
"29","29207",13646,12277,1369,10
"29","29209",14444,12081,2363,16.4
"29","29211",2771,2610,161,5.8
"29","29213",31245,23604,7641,24.5
"29","29215",8909,8262,647,7.3
"29","29217",9426,8977,449,4.8
"29","29219",17744,15856,1888,10.6
"29","29221",10192,9132,1060,10.4
"29","29223",4955,4533,422,8.5
"29","29225",17323,15775,1548,8.9
"29","29227",1258,1173,85,6.8
"29","29229",7908,7009,899,11.4
"29","29510",149920,132416,17504,11.7
"30","30001",4735,4395,340,7.2
"30","30003",4358,3896,462,10.6
"30","30005",2353,2225,128,5.4
"30","30007",2456,2182,274,11.2
"30","30009",5495,4813,682,12.4
"30","30011",626,606,20,3.2
"30","30013",36972,32481,4491,12.1
"30","30015",2355,2214,141,6
"30","30017",5594,5127,467,8.3
"30","30019",835,799,36,4.3
"30","30021",4227,3919,308,7.3
"30","30023",4765,4265,500,10.5
"30","30025",1576,1483,93,5.9
"30","30027",5552,5088,464,8.4
"30","30029",47724,39811,7913,16.6
"30","30031",67039,58770,8269,12.3
"30","30033",721,689,32,4.4
"30","30035",5179,4507,672,13
"30","30037",352,328,24,6.8
"30","30039",1715,1434,281,16.4
"30","30041",7042,6432,610,8.7
"30","30043",5351,4842,509,9.5
"30","30045",1027,951,76,7.4
"30","30047",12421,11221,1200,9.7
"30","30049",33925,30309,3616,10.7
"30","30051",944,918,26,2.8
"30","30053",7925,6459,1466,18.5
"30","30055",898,871,27,3
"30","30057",4906,4497,409,8.3
"30","30059",904,833,71,7.9
"30","30061",1763,1441,322,18.3
"30","30063",64828,56316,8512,13.1
"30","30065",2139,1933,206,9.6
"30","30067",9018,7493,1525,16.9
"30","30069",263,255,8,3
"30","30071",1805,1665,140,7.8
"30","30073",2517,2331,186,7.4
"30","30075",928,879,49,5.3
"30","30077",2735,2455,280,10.2
"30","30079",438,411,27,6.2
"30","30081",19414,17330,2084,10.7
"30","30083",5472,4856,616,11.3
"30","30085",4054,3730,324,8
"30","30087",3510,3238,272,7.7
"30","30089",4714,4062,652,13.8
"30","30091",1687,1546,141,8.4
"30","30093",16548,14254,2294,13.9
"30","30095",5173,4685,488,9.4
"30","30097",1704,1588,116,6.8
"30","30099",2612,2431,181,6.9
"30","30101",1982,1821,161,8.1
"30","30103",325,310,15,4.6
"30","30105",3812,3525,287,7.5
"30","30107",816,717,99,12.1
"30","30109",440,394,46,10.5
"30","30111",79769,70945,8824,11.1
"31","31001",17738,16264,1474,8.3
"31","31003",3732,3601,131,3.5
"31","31005",240,226,14,5.8
"31","31007",404,384,20,5
"31","31009",280,272,8,2.9
"31","31011",3086,2977,109,3.5
"31","31013",5623,5197,426,7.6
"31","31015",1142,1089,53,4.6
"31","31017",1434,1386,48,3.3
"31","31019",29859,26913,2946,9.9
"31","31021",3602,3379,223,6.2
"31","31023",4692,4372,320,6.8
"31","31025",13529,12382,1147,8.5
"31","31027",4682,4432,250,5.3
"31","31029",2354,2299,55,2.3
"31","31031",3527,3384,143,4.1
"31","31033",4453,4088,365,8.2
"31","31035",3477,3263,214,6.2
"31","31037",5684,5426,258,4.5
"31","31039",4840,4626,214,4.4
"31","31041",6613,6333,280,4.2
"31","31043",10510,9695,815,7.8
"31","31045",4981,4757,224,4.5
"31","31047",13525,12775,750,5.5
"31","31049",995,941,54,5.4
"31","31051",3027,2840,187,6.2
"31","31053",20052,18655,1397,7
"31","31055",303794,271912,31882,10.5
"31","31057",1235,1202,33,2.7
"31","31059",3269,3110,159,4.9
"31","31061",1530,1448,82,5.4
"31","31063",1660,1601,59,3.6
"31","31065",2694,2558,136,5
"31","31067",11639,10551,1088,9.3
"31","31069",1117,1055,62,5.6
"31","31071",1168,1133,35,3
"31","31073",1122,1074,48,4.3
"31","31075",449,440,9,2
"31","31077",1293,1229,64,4.9
"31","31079",33237,29287,3950,11.9
"31","31081",4837,4482,355,7.3
"31","31083",1846,1766,80,4.3
"31","31085",650,633,17,2.6
"31","31087",1300,1237,63,4.8
"31","31089",5993,5755,238,4
"31","31091",378,361,17,4.5
"31","31093",3498,3144,354,10.1
"31","31095",4273,4070,203,4.8
"31","31097",2137,1997,140,6.6
"31","31099",4042,3760,282,7
"31","31101",4664,4365,299,6.4
"31","31103",637,619,18,2.8
"31","31105",2040,1946,94,4.6
"31","31107",4789,4567,222,4.6
"31","31109",180362,163463,16899,9.4
"31","31111",19066,17630,1436,7.5
"31","31113",503,476,27,5.4
"31","31115",424,412,12,2.8
"31","31117",454,437,17,3.7
"31","31119",20503,19201,1302,6.4
"31","31121",4130,3768,362,8.8
"31","31123",2726,2578,148,5.4
"31","31125",2072,1959,113,5.5
"31","31127",3687,3465,222,6
"31","31129",2494,2393,101,4
"31","31131",8722,8129,593,6.8
"31","31133",1528,1456,72,4.7
"31","31135",1870,1828,42,2.2
"31","31137",5197,4904,293,5.6
"31","31139",4217,4016,201,4.8
"31","31141",18677,17126,1551,8.3
"31","31143",3120,2938,182,5.8
"31","31145",5986,5686,300,5
"31","31147",4348,4115,233,5.4
"31","31149",921,887,34,3.7
"31","31151",7593,7131,462,6.1
"31","31153",96906,88021,8885,9.2
"31","31155",11153,10286,867,7.8
"31","31157",18660,17287,1373,7.4
"31","31159",9089,8353,736,8.1
"31","31161",2728,2641,87,3.2
"31","31163",1749,1649,100,5.7
"31","31165",777,747,30,3.9
"31","31167",3624,3427,197,5.4
"31","31169",2870,2741,129,4.5
"31","31171",430,418,12,2.8
"31","31173",3321,3004,317,9.5
"31","31175",2218,2095,123,5.5
"31","31177",11158,10365,793,7.1
"31","31179",5881,5616,265,4.5
"31","31181",1777,1668,109,6.1
"31","31183",618,599,19,3.1
"31","31185",7567,7107,460,6.1
"32","32001",9435,8232,1203,12.8
"32","32003",1063731,707079,356652,33.5
"32","32005",20454,16498,3956,19.3
"32","32007",23788,20054,3734,15.7
"32","32009",355,329,26,7.3
"32","32011",910,851,59,6.5
"32","32013",6859,6202,657,9.6
"32","32015",2605,2370,235,9
"32","32017",1722,1549,173,10
"32","32019",20735,16576,4159,20.1
"32","32021",1726,1510,216,12.5
"32","32023",15685,12343,3342,21.3
"32","32027",2139,1925,214,10
"32","32029",1834,1430,404,22
"32","32031",225766,181481,44285,19.6
"32","32033",3821,3484,337,8.8
"32","32510",23131,18179,4952,21.4
"33","33001",29301,23231,6070,20.7
"33","33003",21692,16415,5277,24.3
"33","33005",37156,31623,5533,14.9
"33","33007",13750,10648,3102,22.6
"33","33009",45100,37908,7192,15.9
"33","33011",228070,188842,39228,17.2
"33","33013",77235,65063,12172,15.8
"33","33015",172342,142078,30264,17.6
"33","33017",68383,57395,10988,16.1
"33","33019",20514,17764,2750,13.4
"34","34001",123337,82267,41070,33.3
"34","34003",476855,402418,74437,15.6
"34","34005",229950,199662,30288,13.2
"34","34007",257973,217248,40725,15.8
"34","34009",42984,31553,11431,26.6
"34","34011",67334,56407,10927,16.2
"34","34013",365603,304277,61326,16.8
"34","34015",152757,129095,23662,15.5
"34","34017",358022,300446,57576,16.1
"34","34019",61710,54298,7412,12
"34","34021",204228,182685,21543,10.5
"34","34023",424661,364254,60407,14.2
"34","34025",322367,272485,49882,15.5
"34","34027",247738,215475,32263,13
"34","34029",274115,226718,47397,17.3
"34","34031",249345,199389,49956,20
"34","34033",29416,25305,4111,14
"34","34035",163839,143619,20220,12.3
"34","34037",74301,61757,12544,16.9
"34","34039",271917,229914,42003,15.4
"34","34041",57486,49502,7984,13.9
"35","35001",315463,276361,39102,12.4
"35","35003",1027,954,73,7.1
"35","35005",27225,24603,2622,9.6
"35","35006",8666,7883,783,9
"35","35007",5209,4756,453,8.7
"35","35009",21078,19745,1333,6.3
"35","35011",674,644,30,4.5
"35","35013",91434,80837,10597,11.6
"35","35015",35650,33467,2183,6.1
"35","35017",11784,10976,808,6.9
"35","35019",1427,1333,94,6.6
"35","35021",259,251,8,3.1
"35","35023",1982,1892,90,4.5
"35","35025",32330,29489,2841,8.8
"35","35027",9007,7804,1203,13.4
"35","35028",9140,8696,444,4.9
"35","35029",10066,8290,1776,17.6
"35","35031",23916,21450,2466,10.3
"35","35033",2002,1828,174,8.7
"35","35035",25381,22392,2989,11.8
"35","35037",3032,2831,201,6.6
"35","35039",16186,14448,1738,10.7
"35","35041",7744,7252,492,6.4
"35","35043",62773,54561,8212,13.1
"35","35045",48300,41886,6414,13.3
"35","35047",10683,9595,1088,10.2
"35","35049",69551,60963,8588,12.3
"35","35051",3714,3280,434,11.7
"35","35053",6077,5575,502,8.3
"35","35055",16413,13835,2578,15.7
"35","35057",5003,4424,579,11.6
"35","35059",1644,1553,91,5.5
"35","35061",28106,25119,2987,10.6
"36","36001",153435,135329,18106,11.8
"36","36003",19568,17007,2561,13.1
"36","36005",552273,461208,91065,16.5
"36","36007",85401,72583,12818,15
"36","36009",35466,29249,6217,17.5
"36","36011",35872,30369,5503,15.3
"36","36013",55798,47127,8671,15.5
"36","36015",36415,30620,5795,15.9
"36","36017",21792,19244,2548,11.7
"36","36019",37441,31808,5633,15
"36","36021",30643,27316,3327,10.9
"36","36023",22620,19430,3190,14.1
"36","36025",18546,16244,2302,12.4
"36","36027",142161,122169,19992,14.1
"36","36029",438336,356813,81523,18.6
"36","36031",16624,13830,2794,16.8
"36","36033",20051,17190,2861,14.3
"36","36035",22599,19172,3427,15.2
"36","36037",29421,25170,4251,14.4
"36","36039",20656,17590,3066,14.8
"36","36041",2159,1855,304,14.1
"36","36043",27337,23233,4104,15
"36","36045",43637,36257,7380,16.9
"36","36047",1098187,938295,159892,14.6
"36","36049",11232,9612,1620,14.4
"36","36051",29322,25190,4132,14.1
"36","36053",31956,26754,5202,16.3
"36","36055",351110,298327,52783,15
"36","36057",21717,18524,3193,14.7
"36","36059",677948,572452,105496,15.6
"36","36061",806470,718250,88220,10.9
"36","36063",101429,79202,22227,21.9
"36","36065",99997,84895,15102,15.1
"36","36067",216901,182066,34835,16.1
"36","36069",53515,45735,7780,14.5
"36","36071",176223,148724,27499,15.6
"36","36073",16935,14264,2671,15.8
"36","36075",51865,42989,8876,17.1
"36","36077",26735,23519,3216,12
"36","36079",50615,43482,7133,14.1
"36","36081",1073758,897570,176188,16.4
"36","36083",79342,69582,9760,12.3
"36","36085",202476,174170,28306,14
"36","36087",145031,125618,19413,13.4
"36","36089",44648,38383,6265,14
"36","36091",118022,102439,15583,13.2
"36","36093",75217,65217,10000,13.3
"36","36095",14011,12349,1662,11.9
"36","36097",8328,6939,1389,16.7
"36","36099",15959,13529,2430,15.2
"36","36101",43025,36451,6574,15.3
"36","36103",749303,626653,122650,16.4
"36","36105",36955,32132,4823,13.1
"36","36107",23247,19809,3438,14.8
"36","36109",48859,43939,4920,10.1
"36","36111",89971,76823,13148,14.6
"36","36113",30846,25563,5283,17.1
"36","36115",26371,22698,3673,13.9
"36","36117",42000,35979,6021,14.3
"36","36119",455845,391614,64231,14.1
"36","36121",17930,15188,2742,15.3
"36","36123",11155,9681,1474,13.2
"37","37001",73413,64082,9331,12.7
"37","37003",17388,13890,3498,20.1
"37","37005",4364,3904,460,10.5
"37","37007",10052,9226,826,8.2
"37","37009",12827,11456,1371,10.7
"37","37011",7384,6632,752,10.2
"37","37013",18517,17013,1504,8.1
"37","37015",7472,6993,479,6.4
"37","37017",14665,13340,1325,9
"37","37019",46674,38589,8085,17.3
"37","37021",131385,108421,22964,17.5
"37","37023",37190,31422,5768,15.5
"37","37025",100146,87871,12275,12.3
"37","37027",33291,27921,5370,16.1
"37","37029",4502,4114,388,8.6
"37","37031",31149,27647,3502,11.2
"37","37033",9515,8167,1348,14.2
"37","37035",74490,60492,13998,18.8
"37","37037",32193,29448,2745,8.5
"37","37039",11375,10033,1342,11.8
"37","37041",5442,5014,428,7.9
"37","37043",4209,3753,456,10.8
"37","37045",49140,42886,6254,12.7
"37","37047",22407,19950,2457,11
"37","37049",39565,35424,4141,10.5
"37","37051",118888,101283,17605,14.8
"37","37053",13593,11773,1820,13.4
"37","37055",20221,15272,4949,24.5
"37","37057",74892,64778,10114,13.5
"37","37059",19122,16601,2521,13.2
"37","37061",24767,22986,1781,7.2
"37","37063",157296,141658,15638,9.9
"37","37065",19751,17141,2610,13.2
"37","37067",171089,150278,20811,12.2
"37","37069",28187,25037,3150,11.2
"37","37071",103559,89187,14372,13.9
"37","37073",4809,4461,348,7.2
"37","37075",3410,2930,480,14.1
"37","37077",28786,26125,2661,9.2
"37","37079",9184,8471,713,7.8
"37","37081",236165,201248,34917,14.8
"37","37083",19797,17591,2206,11.1
"37","37085",51096,44915,6181,12.1
"37","37087",26991,23039,3952,14.6
"37","37089",49174,42467,6707,13.6
"37","37091",8918,8305,613,6.9
"37","37093",18408,15995,2413,13.1
"37","37095",1803,1537,266,14.8
"37","37097",84000,72080,11920,14.2
"37","37099",21231,18777,2454,11.6
"37","37101",89340,79638,9702,10.9
"37","37103",4083,3741,342,8.4
"37","37105",25879,22276,3603,13.9
"37","37107",27378,25519,1859,6.8
"37","37109",40252,35027,5225,13
"37","37111",21003,18537,2466,11.7
"37","37113",15375,13631,1744,11.3
"37","37115",8920,7810,1110,12.4
"37","37117",8604,7881,723,8.4
"37","37119",573840,500268,73572,12.8
"37","37121",6128,5350,778,12.7
"37","37123",10887,9750,1137,10.4
"37","37125",40936,35721,5215,12.7
"37","37127",40163,35222,4941,12.3
"37","37129",112165,95288,16877,15
"37","37131",7260,6712,548,7.5
"37","37133",61868,54543,7325,11.8
"37","37135",71033,65240,5793,8.2
"37","37137",4955,4550,405,8.2
"37","37139",16596,14720,1876,11.3
"37","37141",25381,22187,3194,12.6
"37","37143",4810,4327,483,10
"37","37145",17409,15154,2255,13
"37","37147",81519,73791,7728,9.5
"37","37149",8601,7695,906,10.5
"37","37151",60123,51055,9068,15.1
"37","37153",16694,14755,1939,11.6
"37","37155",48634,43664,4970,10.2
"37","37157",36495,30715,5780,15.8
"37","37159",62014,53098,8916,14.4
"37","37161",25642,22031,3611,14.1
"37","37163",28538,26472,2066,7.2
"37","37165",11923,10218,1705,14.3
"37","37167",29158,26257,2901,9.9
"37","37169",19532,17393,2139,11
"37","37171",33764,29424,4340,12.9
"37","37173",7369,6284,1085,14.7
"37","37175",14088,12614,1474,10.5
"37","37177",1327,1133,194,14.6
"37","37179",111384,99881,11503,10.3
"37","37181",17736,15557,2179,12.3
"37","37183",538607,479413,59194,11
"37","37185",6616,5812,804,12.2
"37","37187",4133,3719,414,10
"37","37189",29281,26028,3253,11.1
"37","37191",45924,41537,4387,9.6
"37","37193",28381,25095,3286,11.6
"37","37195",35062,30499,4563,13
"37","37197",16873,14270,2603,15.4
"37","37199",7971,7115,856,10.7
"38","38001",1030,979,51,5
"38","38003",5138,4766,372,7.2
"38","38005",2416,2128,288,11.9
"38","38007",363,341,22,6.1
"38","38009",2879,2615,264,9.2
"38","38011",1611,1501,110,6.8
"38","38013",1051,961,90,8.6
"38","38015",48547,44010,4537,9.3
"38","38017",103901,94383,9518,9.2
"38","38019",1874,1765,109,5.8
"38","38021",2368,2135,233,9.8
"38","38023",1378,1305,73,5.3
"38","38025",3297,3139,158,4.8
"38","38027",1212,1121,91,7.5
"38","38029",1424,1311,113,7.9
"38","38031",1466,1372,94,6.4
"38","38033",822,786,36,4.4
"38","38035",37076,33653,3423,9.2
"38","38037",1193,1144,49,4.1
"38","38039",1004,965,39,3.9
"38","38041",1363,1297,66,4.8
"38","38043",1277,1174,103,8.1
"38","38045",2047,1935,112,5.5
"38","38047",872,827,45,5.2
"38","38049",3083,2829,254,8.2
"38","38051",1067,1030,37,3.5
"38","38053",9965,9056,909,9.1
"38","38055",4577,4269,308,6.7
"38","38057",3422,3134,288,8.4
"38","38059",16159,14467,1692,10.5
"38","38061",7251,6818,433,6
"38","38063",1359,1260,99,7.3
"38","38065",847,778,69,8.1
"38","38067",3463,3012,451,13
"38","38069",1678,1534,144,8.6
"38","38071",5533,5048,485,8.8
"38","38073",3097,2612,485,15.7
"38","38075",1210,1120,90,7.4
"38","38077",8819,7930,889,10.1
"38","38079",4679,3941,738,15.8
"38","38081",3094,2530,564,18.2
"38","38083",673,616,57,8.5
"38","38085",1143,1102,41,3.6
"38","38087",389,375,14,3.6
"38","38089",18739,16891,1848,9.9
"38","38091",974,931,43,4.4
"38","38093",10139,9537,602,5.9
"38","38095",1081,1040,41,3.8
"38","38097",4298,4025,273,6.4
"38","38099",5042,4687,355,7
"38","38101",31943,28636,3307,10.4
"38","38103",1889,1762,127,6.7
"38","38105",24014,21337,2677,11.1
"39","39001",10489,8651,1838,17.5
"39","39003",49248,39111,10137,20.6
"39","39005",26263,22961,3302,12.6
"39","39007",42943,36152,6791,15.8
"39","39009",26641,23629,3012,11.3
"39","39011",25641,20649,4992,19.5
"39","39013",28790,23603,5187,18
"39","39015",18972,15964,3008,15.9
"39","39017",186913,160314,26599,14.2
"39","39019",12793,10629,2164,16.9
"39","39021",19674,15706,3968,20.2
"39","39023",65149,53787,11362,17.4
"39","39025",102008,87776,14232,14
"39","39027",17992,14898,3094,17.2
"39","39029",47185,37561,9624,20.4
"39","39031",13907,11603,2304,16.6
"39","39033",18381,13978,4403,24
"39","39035",593568,453871,139697,23.5
"39","39037",25757,21218,4539,17.6
"39","39039",18375,14275,4100,22.3
"39","39041",104476,92981,11495,11
"39","39043",38111,28390,9721,25.5
"39","39045",76281,65628,10653,14
"39","39047",14052,11778,2274,16.2
"39","39049",678908,585183,93725,13.8
"39","39051",22638,17862,4776,21.1
"39","39053",12561,10872,1689,13.4
"39","39055",44426,36837,7589,17.1
"39","39057",81141,70738,10403,12.8
"39","39059",18388,15645,2743,14.9
"39","39061",397468,341241,56227,14.1
"39","39063",43118,35655,7463,17.3
"39","39065",13626,10560,3066,22.5
"39","39067",6508,5528,980,15.1
"39","39069",12981,10237,2744,21.1
"39","39071",16779,13395,3384,20.2
"39","39073",12887,10844,2043,15.9
"39","39075",20848,19494,1354,6.5
"39","39077",28176,22111,6065,21.5
"39","39079",12772,10842,1930,15.1
"39","39081",27117,22222,4895,18.1
"39","39083",30659,26848,3811,12.4
"39","39085",120674,94265,26409,21.9
"39","39087",23789,19980,3809,16
"39","39089",87690,76051,11639,13.3
"39","39091",24047,16819,7228,30.1
"39","39093",153539,114208,39331,25.6
"39","39095",214215,163544,50671,23.7
"39","39097",20392,17747,2645,13
"39","39099",101452,81063,20389,20.1
"39","39101",28441,23459,4982,17.5
"39","39103",92750,73150,19600,21.1
"39","39105",8655,7292,1363,15.7
"39","39107",23638,20317,3321,14
"39","39109",54866,46096,8770,16
"39","39111",5194,4350,844,16.2
"39","39113",256178,212905,43273,16.9
"39","39115",6364,5245,1119,17.6
"39","39117",16806,14080,2726,16.2
"39","39119",39699,33379,6320,15.9
"39","39121",4598,3830,768,16.7
"39","39123",19958,16074,3884,19.5
"39","39125",8599,6896,1703,19.8
"39","39127",15897,13211,2686,16.9
"39","39129",25836,22272,3564,13.8
"39","39131",10853,8906,1947,17.9
"39","39133",81758,69717,12041,14.7
"39","39135",20199,17292,2907,14.4
"39","39137",18599,15831,2768,14.9
"39","39139",53775,42851,10924,20.3
"39","39141",35756,29171,6585,18.4
"39","39143",30447,24388,6059,19.9
"39","39145",28767,24439,4328,15
"39","39147",27501,21656,5845,21.3
"39","39149",25366,19869,5497,21.7
"39","39151",181371,151901,29470,16.2
"39","39153",259552,217047,42505,16.4
"39","39155",85885,67869,18016,21
"39","39157",44758,37929,6829,15.3
"39","39159",29588,24656,4932,16.7
"39","39161",15272,12794,2478,16.2
"39","39163",5412,4507,905,16.7
"39","39165",113207,98179,15028,13.3
"39","39167",28049,23894,4155,14.8
"39","39169",61725,54460,7265,11.8
"39","39171",19396,15312,4084,21.1
"39","39173",67733,56122,11611,17.1
"39","39175",13313,10591,2722,20.4
"40","40001",7573,6764,809,10.7
"40","40003",2578,2421,157,6.1
"40","40005",4721,4091,630,13.3
"40","40007",2531,2433,98,3.9
"40","40009",9268,7860,1408,15.2
"40","40011",4449,3960,489,11
"40","40013",20134,17730,2404,11.9
"40","40015",11325,9912,1413,12.5
"40","40017",72000,60805,11195,15.5
"40","40019",21405,17491,3914,18.3
"40","40021",17679,15749,1930,10.9
"40","40023",5207,4466,741,14.2
"40","40025",1261,1228,33,2.6
"40","40027",135468,116455,19013,14
"40","40029",2251,2001,250,11.1
"40","40031",47347,38352,8995,19
"40","40033",2757,2237,520,18.9
"40","40035",5541,4915,626,11.3
"40","40037",30031,25741,4290,14.3
"40","40039",14530,13030,1500,10.3
"40","40041",17623,15389,2234,12.7
"40","40043",2740,2538,202,7.4
"40","40045",1963,1830,133,6.8
"40","40047",25751,22814,2937,11.4
"40","40049",11938,10320,1618,13.6
"40","40051",25250,21772,3478,13.8
"40","40053",2468,2314,154,6.2
"40","40055",1867,1604,263,14.1
"40","40057",1119,1057,62,5.5
"40","40059",1654,1572,82,5
"40","40061",4082,3473,609,14.9
"40","40063",5186,4457,729,14.1
"40","40065",10494,9644,850,8.1
"40","40067",2466,2105,361,14.6
"40","40069",3336,2700,636,19.1
"40","40071",17841,15160,2681,15
"40","40073",8251,7591,660,8
"40","40075",3258,2897,361,11.1
"40","40077",3002,2482,520,17.3
"40","40079",17905,15426,2479,13.8
"40","40081",14714,12897,1817,12.3
"40","40083",20582,18139,2443,11.9
"40","40085",5893,5183,710,12
"40","40087",18727,16246,2481,13.2
"40","40089",14018,12365,1653,11.8
"40","40091",7101,5953,1148,16.2
"40","40093",3567,3269,298,8.4
"40","40095",7026,5827,1199,17.1
"40","40097",18131,16297,1834,10.1
"40","40099",6068,5332,736,12.1
"40","40101",28029,24351,3678,13.1
"40","40103",5185,4687,498,9.6
"40","40105",4293,3864,429,10
"40","40107",4299,3746,553,12.9
"40","40109",369676,312877,56799,15.4
"40","40111",14969,12695,2274,15.2
"40","40113",19669,16913,2756,14
"40","40115",15148,12832,2316,15.3
"40","40117",7014,6022,992,14.1
"40","40119",35748,31203,4545,12.7
"40","40121",16573,13797,2776,16.8
"40","40123",17934,15652,2282,12.7
"40","40125",31493,27247,4246,13.5
"40","40127",4133,3598,535,12.9
"40","40129",1756,1588,168,9.6
"40","40131",42706,36949,5757,13.5
"40","40133",9119,7812,1307,14.3
"40","40135",15762,13172,2590,16.4
"40","40137",18169,15468,2701,14.9
"40","40139",10961,10660,301,2.7
"40","40141",3174,2548,626,19.7
"40","40143",312554,264180,48374,15.5
"40","40145",36083,31076,5007,13.9
"40","40147",20685,17991,2694,13
"40","40149",4887,4283,604,12.4
"40","40151",4250,3971,279,6.6
"40","40153",8882,7857,1025,11.5
"41","41001",7175,6205,970,13.5
"41","41003",48077,43159,4918,10.2
"41","41005",218729,188517,30212,13.8
"41","41007",19161,14492,4669,24.4
"41","41009",24541,20794,3747,15.3
"41","41011",26903,21832,5071,18.8
"41","41013",9714,7903,1811,18.6
"41","41015",8687,7120,1567,18
"41","41017",96492,78936,17556,18.2
"41","41019",47674,39728,7946,16.7
"41","41021",899,797,102,11.3
"41","41023",3234,2738,496,15.3
"41","41025",3524,3168,356,10.1
"41","41027",13581,11680,1901,14
"41","41029",103221,86653,16568,16.1
"41","41031",9848,8439,1409,14.3
"41","41033",35775,30212,5563,15.5
"41","41035",29206,24559,4647,15.9
"41","41037",3520,3180,340,9.7
"41","41039",179746,150845,28901,16.1
"41","41041",20968,15472,5496,26.2
"41","41043",60870,51401,9469,15.6
"41","41045",12500,11463,1037,8.3
"41","41047",159116,137775,21341,13.4
"41","41049",5561,5113,448,8.1
"41","41051",462804,390174,72630,15.7
"41","41053",38840,33828,5012,12.9
"41","41055",964,843,121,12.6
"41","41057",11923,9728,2195,18.4
"41","41059",37132,31817,5315,14.3
"41","41061",12304,9931,2373,19.3
"41","41063",3368,2892,476,14.1
"41","41065",12465,10615,1850,14.8
"41","41067",317871,279816,38055,12
"41","41069",686,646,40,5.8
"41","41071",54601,47417,7184,13.2
"42","42001",53988,46075,7913,14.7
"42","42003",630144,532706,97438,15.5
"42","42005",31743,26228,5515,17.4
"42","42007",84024,68715,15309,18.2
"42","42009",23460,19272,4188,17.9
"42","42011",219873,182086,37787,17.2
"42","42013",61376,50788,10588,17.3
"42","42015",27720,24228,3492,12.6
"42","42017",334223,284620,49603,14.8
"42","42019",96940,82164,14776,15.2
"42","42021",58635,48442,10193,17.4
"42","42023",2228,1686,542,24.3
"42","42025",33124,26971,6153,18.6
"42","42027",79765,72045,7720,9.7
"42","42029",268194,237757,30437,11.3
"42","42031",17114,14258,2856,16.7
"42","42033",36779,30526,6253,17
"42","42035",17766,14966,2800,15.8
"42","42037",34936,29699,5237,15
"42","42039",37882,31696,6186,16.3
"42","42041",129863,114171,15692,12.1
"42","42043",145010,123885,21125,14.6
"42","42045",297374,254732,42642,14.3
"42","42047",16982,12664,4318,25.4
"42","42049",128271,106893,21378,16.7
"42","42051",57590,46061,11529,20
"42","42053",1859,1529,330,17.8
"42","42055",76578,66622,9956,13
"42","42057",8078,6682,1396,17.3
