"state_fips","state_short","state","area","area_type","fips","period","year","labor_force","employment","unemployment"
"17","IL","Illinois","Marion County","county","17121","March",2020,16234,15713,521
"17","IL","Illinois","Marion County","county","17121","April",2020,17348,13454,3894
"17","IL","Illinois","Marion County","county","17121","May",2020,17453,14350,3103
"17","IL","Illinois","Marshall County","county","17123","January",2020,5169,4893,276
"17","IL","Illinois","Marshall County","county","17123","February",2020,5107,4872,235
"17","IL","Illinois","Marshall County","county","17123","March",2020,4819,4617,202
"17","IL","Illinois","Marshall County","county","17123","April",2020,4439,3789,650
"17","IL","Illinois","Marshall County","county","17123","May",2020,4651,4119,532
"17","IL","Illinois","Mason County","county","17125","January",2020,6166,5811,355
"17","IL","Illinois","Mason County","county","17125","February",2020,6075,5788,287
"17","IL","Illinois","Mason County","county","17125","March",2020,5808,5566,242
"17","IL","Illinois","Mason County","county","17125","April",2020,5738,4971,767
"17","IL","Illinois","Mason County","county","17125","May",2020,6090,5399,691
"17","IL","Illinois","Massac County","county","17127","January",2020,5629,5328,301
