"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"51","VA","Virginia","Prince George County","county",51149,"February",2019,14546,15091,545
"51","VA","Virginia","Prince William County","county",51153,"February",2019,237970,245031,7061
"51","VA","Virginia","Pulaski County","county",51155,"February",2019,15863,16424,561
"51","VA","Virginia","Rappahannock County","county",51157,"February",2019,3565,3676,111
"51","VA","Virginia","Richmond County","county",51159,"February",2019,3900,4046,146
"51","VA","Virginia","Roanoke County","county",51161,"February",2019,48055,49431,1376
"51","VA","Virginia","Rockbridge County","county",51163,"February",2019,10265,10618,353
"51","VA","Virginia","Rockingham County","county",51165,"February",2019,41324,42481,1157
"51","VA","Virginia","Russell County","county",51167,"February",2019,10718,11294,576
"51","VA","Virginia","Scott County","county",51169,"February",2019,8818,9148,330
"51","VA","Virginia","Shenandoah County","county",51171,"February",2019,21637,22288,651
"51","VA","Virginia","Smyth County","county",51173,"February",2019,13093,13670,577
"51","VA","Virginia","Southampton County","county",51175,"February",2019,8795,9050,255
"51","VA","Virginia","Spotsylvania County","county",51177,"February",2019,64700,66909,2209
"51","VA","Virginia","Stafford County","county",51179,"February",2019,69673,71898,2225
"51","VA","Virginia","Surry County","county",51181,"February",2019,3547,3689,142
"51","VA","Virginia","Sussex County","county",51183,"February",2019,3598,3793,195
"51","VA","Virginia","Tazewell County","county",51185,"February",2019,15064,15859,795
"51","VA","Virginia","Warren County","county",51187,"February",2019,19716,20387,671
"51","VA","Virginia","Washington County","county",51191,"February",2019,25802,26833,1031
"51","VA","Virginia","Westmoreland County","county",51193,"February",2019,8902,9339,437
"51","VA","Virginia","Wise County","county",51195,"February",2019,12900,13571,671
"51","VA","Virginia","Wythe County","county",51197,"February",2019,13195,13728,533
"51","VA","Virginia","York County","county",51199,"February",2019,31739,32761,1022
"51","VA","Virginia","Alexandria city","city",NA,"February",2019,98600,100938,2338
"51","VA","Virginia","Bristol city","city",NA,"February",2019,6915,7218,303
"51","VA","Virginia","Buena Vista city","city",NA,"February",2019,3282,3388,106
"51","VA","Virginia","Charlottesville city","city",NA,"February",2019,25741,26425,684
"51","VA","Virginia","Chesapeake city","city",NA,"February",2019,118577,122531,3954
"51","VA","Virginia","Colonial Heights city","city",NA,"February",2019,8506,8827,321
"51","VA","Virginia","Covington city","city",NA,"February",2019,2312,2418,106
"51","VA","Virginia","Danville city","city",NA,"February",2019,18271,19302,1031
"51","VA","Virginia","Emporia city","city",NA,"February",2019,2204,2341,137
"51","VA","Virginia","Fairfax city","city",NA,"February",2019,13083,13412,329
"51","VA","Virginia","Falls Church city","city",NA,"February",2019,8371,8559,188
"51","VA","Virginia","Franklin city","city",NA,"February",2019,3416,3568,152
"51","VA","Virginia","Fredericksburg city","city",NA,"February",2019,13602,14139,537
"51","VA","Virginia","Galax city","city",NA,"February",2019,2819,2925,106
"51","VA","Virginia","Hampton city","city",NA,"February",2019,61642,64448,2806
"51","VA","Virginia","Harrisonburg city","city",NA,"February",2019,24532,25447,915
"51","VA","Virginia","Hopewell city","city",NA,"February",2019,9251,9693,442
"51","VA","Virginia","Lexington city","city",NA,"February",2019,1998,2106,108
"51","VA","Virginia","Lynchburg city","city",NA,"February",2019,35217,36660,1443
"51","VA","Virginia","Manassas city","city",NA,"February",2019,21373,22058,685
"51","VA","Virginia","Manassas Park city","city",NA,"February",2019,9087,9368,281
"51","VA","Virginia","Martinsville city","city",NA,"February",2019,5280,5522,242
"51","VA","Virginia","Newport News city","city",NA,"February",2019,85338,88885,3547
"51","VA","Virginia","Norfolk city","city",NA,"February",2019,107266,111598,4332
"51","VA","Virginia","Norton city","city",NA,"February",2019,1637,1709,72
"51","VA","Virginia","Petersburg city","city",NA,"February",2019,12274,13085,811
"51","VA","Virginia","Poquoson city","city",NA,"February",2019,6189,6362,173
"51","VA","Virginia","Portsmouth city","city",NA,"February",2019,42346,44283,1937
"51","VA","Virginia","Radford city","city",NA,"February",2019,8536,8866,330
"51","VA","Virginia","Richmond city","city",NA,"February",2019,114197,118480,4283
"51","VA","Virginia","Roanoke city","city",NA,"February",2019,47612,49237,1625
"51","VA","Virginia","Salem city","city",NA,"February",2019,12606,13007,401
"51","VA","Virginia","Staunton city","city",NA,"February",2019,11884,12242,358
"51","VA","Virginia","Suffolk city","city",NA,"February",2019,43062,44583,1521
"51","VA","Virginia","Virginia Beach city","city",NA,"February",2019,225616,232646,7030
"51","VA","Virginia","Waynesboro city","city",NA,"February",2019,10367,10712,345
"51","VA","Virginia","Williamsburg city","city",NA,"February",2019,6400,6703,303
"51","VA","Virginia","Winchester city","city",NA,"February",2019,14282,14766,484
"51","VA","Virginia","Accomack County","county",NA,"March",2019,15582,16224,642
"51","VA","Virginia","Albemarle County","county",51003,"March",2019,55701,57204,1503
"51","VA","Virginia","Alleghany County","county",51005,"March",2019,6695,6953,258
"51","VA","Virginia","Amelia County","county",51007,"March",2019,5973,6197,224
"51","VA","Virginia","Amherst County","county",51009,"March",2019,14629,15126,497
"51","VA","Virginia","Appomattox County","county",51011,"March",2019,6908,7182,274
"51","VA","Virginia","Arlington County","county",51013,"March",2019,151611,154788,3177
"51","VA","Virginia","Augusta County","county",51015,"March",2019,36392,37397,1005
"51","VA","Virginia","Bath County","county",51017,"March",2019,2319,2386,67
"51","VA","Virginia","Bedford County","county",51019,"March",2019,37595,38793,1198
"51","VA","Virginia","Bland County","county",51021,"March",2019,2787,2870,83
"51","VA","Virginia","Botetourt County","county",51023,"March",2019,16998,17483,485
"51","VA","Virginia","Brunswick County","county",51025,"March",2019,5750,6075,325
"51","VA","Virginia","Buchanan County","county",51027,"March",2019,6490,6867,377
"51","VA","Virginia","Buckingham County","county",51029,"March",2019,6099,6398,299
"51","VA","Virginia","Campbell County","county",51031,"March",2019,25388,26270,882
"51","VA","Virginia","Caroline County","county",51033,"March",2019,14740,15259,519
"51","VA","Virginia","Carroll County","county",51035,"March",2019,12705,13217,512
"51","VA","Virginia","Charles City County","county",51036,"March",2019,3484,3629,145
"51","VA","Virginia","Charlotte County","county",51037,"March",2019,4996,5190,194
"51","VA","Virginia","Chesterfield County","county",51041,"March",2019,182818,188252,5434
"51","VA","Virginia","Clarke County","county",51043,"March",2019,7264,7478,214
"51","VA","Virginia","Craig County","county",51045,"March",2019,2225,2305,80
"51","VA","Virginia","Culpeper County","county",51047,"March",2019,23707,24419,712
"51","VA","Virginia","Cumberland County","county",51049,"March",2019,4481,4625,144
"51","VA","Virginia","Dickenson County","county",51051,"March",2019,4457,4691,234
"51","VA","Virginia","Dinwiddie County","county",51053,"March",2019,13110,13604,494
"51","VA","Virginia","Essex County","county",51057,"March",2019,5308,5539,231
"51","VA","Virginia","Fairfax County","county",51059,"March",2019,621003,636612,15609
"51","VA","Virginia","Fauquier County","county",51061,"March",2019,35776,36775,999
"51","VA","Virginia","Floyd County","county",51063,"March",2019,7896,8124,228
"51","VA","Virginia","Fluvanna County","county",51065,"March",2019,13631,13978,347
"51","VA","Virginia","Franklin County","county",51067,"March",2019,25522,26377,855
"51","VA","Virginia","Frederick County","county",51069,"March",2019,46749,48058,1309
"51","VA","Virginia","Giles County","county",51071,"March",2019,7746,8019,273
