Year,Month,Geography,Area Name,Date,Time Period,Date (tooltip),Civilian Labor Force,Employment,Unemployment,Unemployment Rate
2019,Aug,City/Town,South Bristol,"Aug, '19",Monthly,"August, 2019",415,407,8,1.90%
2019,Aug,City/Town,Springfield,"Aug, '19",Monthly,"August, 2019",160,157,3,1.90%
2019,Aug,City/Town,Thorndike,"Aug, '19",Monthly,"August, 2019",479,470,9,1.90%
2019,Aug,City/Town,Washington,"Aug, '19",Monthly,"August, 2019",779,764,15,1.90%
2019,Aug,City/Town,Wayne,"Aug, '19",Monthly,"August, 2019",639,627,12,1.90%
2019,Aug,City/Town,West Bath,"Aug, '19",Monthly,"August, 2019",885,868,17,1.90%
2019,Aug,City/Town,Whitneyville,"Aug, '19",Monthly,"August, 2019",107,105,2,1.90%
2019,Aug,City/Town,Wiscasset,"Aug, '19",Monthly,"August, 2019","2,274","2,231",43,1.90%
2019,Aug,City/Town,Arundel,"Aug, '19",Monthly,"August, 2019","2,772","2,716",56,2.00%
2019,Aug,City/Town,Berwick,"Aug, '19",Monthly,"August, 2019","4,303","4,218",85,2.00%
2019,Aug,City/Town,Biddeford,"Aug, '19",Monthly,"August, 2019","12,586","12,334",252,2.00%
2019,Aug,City/Town,Boothbay Harbor,"Aug, '19",Monthly,"August, 2019","1,772","1,736",36,2.00%
2019,Aug,City/Town,Carrol Plantation,"Aug, '19",Monthly,"August, 2019",50,49,1,2.00%
2019,Aug,City/Town,China,"Aug, '19",Monthly,"August, 2019","2,204","2,159",45,2.00%
2019,Aug,City/Town,Dallas Plantation,"Aug, '19",Monthly,"August, 2019",98,96,2,2.00%
2019,Aug,City/Town,Eastbrook,"Aug, '19",Monthly,"August, 2019",253,248,5,2.00%
2019,Aug,City/Town,Jonesboro,"Aug, '19",Monthly,"August, 2019",304,298,6,2.00%
2019,Aug,City/Town,Leeds,"Aug, '19",Monthly,"August, 2019","1,313","1,287",26,2.00%
2019,Aug,City/Town,New Sweden,"Aug, '19",Monthly,"August, 2019",294,288,6,2.00%
2019,Aug,City/Town,Nobleboro,"Aug, '19",Monthly,"August, 2019","1,015",995,20,2.00%
2019,Aug,City/Town,Oakland,"Aug, '19",Monthly,"August, 2019","3,593","3,520",73,2.00%
2019,Aug,City/Town,Ogunquit,"Aug, '19",Monthly,"August, 2019",493,483,10,2.00%
2019,Aug,City/Town,Saco,"Aug, '19",Monthly,"August, 2019","11,985","11,750",235,2.00%
2019,Aug,City/Town,Sedgwick,"Aug, '19",Monthly,"August, 2019",655,642,13,2.00%
2019,Aug,City/Town,South Portland,"Aug, '19",Monthly,"August, 2019","15,080","14,773",307,2.00%
2019,Aug,City/Town,Strong,"Aug, '19",Monthly,"August, 2019",587,575,12,2.00%
2019,Aug,City/Town,Waldoboro,"Aug, '19",Monthly,"August, 2019","2,630","2,577",53,2.00%
2019,Aug,City/Town,Wells,"Aug, '19",Monthly,"August, 2019","6,370","6,240",130,2.00%
2019,Aug,City/Town,Wesley,"Aug, '19",Monthly,"August, 2019",51,50,1,2.00%
2019,Aug,City/Town,West Gardiner,"Aug, '19",Monthly,"August, 2019","1,819","1,782",37,2.00%
2019,Aug,City/Town,Westbrook,"Aug, '19",Monthly,"August, 2019","9,891","9,692",199,2.00%
2019,Aug,City/Town,Windham,"Aug, '19",Monthly,"August, 2019","10,762","10,548",214,2.00%
2019,Aug,City/Town,Yarmouth,"Aug, '19",Monthly,"August, 2019","4,563","4,473",90,2.00%
2019,Aug,City/Town,Alfred,"Aug, '19",Monthly,"August, 2019","1,660","1,625",35,2.10%
2019,Aug,City/Town,Bowerbank,"Aug, '19",Monthly,"August, 2019",47,46,1,2.10%
2019,Aug,City/Town,Bradley,"Aug, '19",Monthly,"August, 2019",773,757,16,2.10%
2019,Aug,City/Town,Dresden,"Aug, '19",Monthly,"August, 2019",926,907,19,2.10%
2019,Aug,City/Town,Farmingdale,"Aug, '19",Monthly,"August, 2019","1,089","1,066",23,2.10%
2019,Aug,City/Town,Fryeburg,"Aug, '19",Monthly,"August, 2019","1,762","1,725",37,2.10%
2019,Aug,City/Town,Greenville,"Aug, '19",Monthly,"August, 2019",702,687,15,2.10%
2019,Aug,City/Town,Greenwood,"Aug, '19",Monthly,"August, 2019",390,382,8,2.10%
2019,Aug,City/Town,Hallowell,"Aug, '19",Monthly,"August, 2019","1,219","1,193",26,2.10%
2019,Aug,City/Town,Hudson,"Aug, '19",Monthly,"August, 2019",701,686,15,2.10%
2019,Aug,City/Town,Isle Au Haut,"Aug, '19",Monthly,"August, 2019",48,47,1,2.10%
2019,Aug,City/Town,Kennebunk,"Aug, '19",Monthly,"August, 2019","6,001","5,875",126,2.10%
2019,Aug,City/Town,Knox,"Aug, '19",Monthly,"August, 2019",484,474,10,2.10%
2019,Aug,City/Town,Montville,"Aug, '19",Monthly,"August, 2019",615,602,13,2.10%
2019,Aug,City/Town,Mount Vernon,"Aug, '19",Monthly,"August, 2019",870,852,18,2.10%
2019,Aug,City/Town,Newport,"Aug, '19",Monthly,"August, 2019","1,546","1,513",33,2.10%
2019,Aug,City/Town,Poland,"Aug, '19",Monthly,"August, 2019","3,152","3,087",65,2.10%
2019,Aug,City/Town,Rockland,"Aug, '19",Monthly,"August, 2019","3,794","3,716",78,2.10%
2019,Aug,City/Town,St  Agatha,"Aug, '19",Monthly,"August, 2019",338,331,7,2.10%
2019,Aug,City/Town,Waldo,"Aug, '19",Monthly,"August, 2019",438,429,9,2.10%
2019,Aug,City/Town,Waterford,"Aug, '19",Monthly,"August, 2019",791,774,17,2.10%
2019,Aug,City/Town,Whitefield,"Aug, '19",Monthly,"August, 2019","1,124","1,100",24,2.10%
2019,Aug,City/Town,Winterport,"Aug, '19",Monthly,"August, 2019","2,407","2,357",50,2.10%
2019,Aug,City/Town,Aurora,"Aug, '19",Monthly,"August, 2019",46,45,1,2.20%
2019,Aug,City/Town,Brooklin,"Aug, '19",Monthly,"August, 2019",507,496,11,2.20%
2019,Aug,City/Town,Brunswick,"Aug, '19",Monthly,"August, 2019","10,997","10,760",237,2.20%
2019,Aug,City/Town,Carrabassett Valley,"Aug, '19",Monthly,"August, 2019",454,444,10,2.20%
2019,Aug,City/Town,Chapman,"Aug, '19",Monthly,"August, 2019",231,226,5,2.20%
2019,Aug,City/Town,Chelsea,"Aug, '19",Monthly,"August, 2019","1,435","1,403",32,2.20%
2019,Aug,City/Town,Clifton,"Aug, '19",Monthly,"August, 2019",412,403,9,2.20%
2019,Aug,City/Town,Columbia Falls,"Aug, '19",Monthly,"August, 2019",223,218,5,2.20%
2019,Aug,City/Town,Denmark,"Aug, '19",Monthly,"August, 2019",632,618,14,2.20%
2019,Aug,City/Town,Ellsworth,"Aug, '19",Monthly,"August, 2019","4,558","4,457",101,2.20%
2019,Aug,City/Town,Hiram,"Aug, '19",Monthly,"August, 2019",806,788,18,2.20%
2019,Aug,City/Town,Holden,"Aug, '19",Monthly,"August, 2019","1,638","1,602",36,2.20%
2019,Aug,City/Town,Lebanon,"Aug, '19",Monthly,"August, 2019","3,245","3,173",72,2.20%
2019,Aug,City/Town,Liberty,"Aug, '19",Monthly,"August, 2019",452,442,10,2.20%
2019,Aug,City/Town,Newburgh,"Aug, '19",Monthly,"August, 2019",882,863,19,2.20%
2019,Aug,City/Town,Orrington,"Aug, '19",Monthly,"August, 2019","2,137","2,091",46,2.20%
2019,Aug,City/Town,St John Plantation,"Aug, '19",Monthly,"August, 2019",89,87,2,2.20%
2019,Aug,City/Town,Vassalboro,"Aug, '19",Monthly,"August, 2019","2,231","2,182",49,2.20%
2019,Aug,City/Town,Veazie,"Aug, '19",Monthly,"August, 2019",950,929,21,2.20%
2019,Aug,City/Town,Woodland,"Aug, '19",Monthly,"August, 2019",554,542,12,2.20%
2019,Aug,City/Town,Acton,"Aug, '19",Monthly,"August, 2019","1,429","1,396",33,2.30%
2019,Aug,City/Town,Blanchard Unorg,"Aug, '19",Monthly,"August, 2019",44,43,1,2.30%
2019,Aug,City/Town,Buckfield,"Aug, '19",Monthly,"August, 2019","1,085","1,060",25,2.30%
2019,Aug,City/Town,Cherryfield,"Aug, '19",Monthly,"August, 2019",606,592,14,2.30%
2019,Aug,City/Town,Cornish,"Aug, '19",Monthly,"August, 2019",730,713,17,2.30%
2019,Aug,City/Town,Dexter,"Aug, '19",Monthly,"August, 2019","1,682","1,644",38,2.30%
2019,Aug,City/Town,Dover-Foxcroft,"Aug, '19",Monthly,"August, 2019","2,037","1,991",46,2.30%
2019,Aug,City/Town,Frenchville,"Aug, '19",Monthly,"August, 2019",439,429,10,2.30%
2019,Aug,City/Town,Greenbush,"Aug, '19",Monthly,"August, 2019",813,794,19,2.30%
2019,Aug,City/Town,Greene,"Aug, '19",Monthly,"August, 2019","2,571","2,513",58,2.30%
2019,Aug,City/Town,Hope,"Aug, '19",Monthly,"August, 2019",962,940,22,2.30%
2019,Aug,City/Town,Lisbon,"Aug, '19",Monthly,"August, 2019","4,517","4,412",105,2.30%
2019,Aug,City/Town,Merrill,"Aug, '19",Monthly,"August, 2019",172,168,4,2.30%
2019,Aug,City/Town,Monmouth,"Aug, '19",Monthly,"August, 2019","2,199","2,148",51,2.30%
2019,Aug,City/Town,Newcastle,"Aug, '19",Monthly,"August, 2019",912,891,21,2.30%
2019,Aug,City/Town,Old Town,"Aug, '19",Monthly,"August, 2019","4,170","4,076",94,2.30%
2019,Aug,City/Town,Orland,"Aug, '19",Monthly,"August, 2019","1,453","1,420",33,2.30%
2019,Aug,City/Town,Porter,"Aug, '19",Monthly,"August, 2019",768,750,18,2.30%
2019,Aug,City/Town,South Aroostook Unorg,"Aug, '19",Monthly,"August, 2019",128,125,3,2.30%
2019,Aug,City/Town,Standish,"Aug, '19",Monthly,"August, 2019","5,903","5,769",134,2.30%
2019,Aug,City/Town,Thomaston,"Aug, '19",Monthly,"August, 2019","1,547","1,511",36,2.30%
2019,Aug,City/Town,Trenton,"Aug, '19",Monthly,"August, 2019","1,013",990,23,2.30%
2019,Aug,City/Town,Union,"Aug, '19",Monthly,"August, 2019","1,365","1,334",31,2.30%
2019,Aug,City/Town,Unity,"Aug, '19",Monthly,"August, 2019","1,093","1,068",25,2.30%
2019,Aug,City/Town,Waterboro,"Aug, '19",Monthly,"August, 2019","4,290","4,190",100,2.30%
2019,Aug,City/Town,Westport,"Aug, '19",Monthly,"August, 2019",393,384,9,2.30%
2019,Aug,City/Town,Winslow,"Aug, '19",Monthly,"August, 2019","3,932","3,841",91,2.30%
2019,Aug,City/Town,Woolwich,"Aug, '19",Monthly,"August, 2019","1,702","1,663",39,2.30%
2019,Aug,City/Town,Addison,"Aug, '19",Monthly,"August, 2019",716,699,17,2.40%
2019,Aug,City/Town,Bangor,"Aug, '19",Monthly,"August, 2019","16,773","16,378",395,2.40%
2019,Aug,City/Town,Belmont,"Aug, '19",Monthly,"August, 2019",541,528,13,2.40%
2019,Aug,City/Town,Bridgton,"Aug, '19",Monthly,"August, 2019","2,742","2,677",65,2.40%
2019,Aug,City/Town,Cornville,"Aug, '19",Monthly,"August, 2019",823,803,20,2.40%
2019,Aug,City/Town,Harrington,"Aug, '19",Monthly,"August, 2019",467,456,11,2.40%
2019,Aug,City/Town,Harrison,"Aug, '19",Monthly,"August, 2019","1,555","1,518",37,2.40%
2019,Aug,City/Town,Kenduskeag,"Aug, '19",Monthly,"August, 2019",757,739,18,2.40%
2019,Aug,City/Town,Mars Hill,"Aug, '19",Monthly,"August, 2019",660,644,16,2.40%
2019,Aug,City/Town,Minot,"Aug, '19",Monthly,"August, 2019","1,331","1,299",32,2.40%
2019,Aug,City/Town,Newfield,"Aug, '19",Monthly,"August, 2019",737,719,18,2.40%
2019,Aug,City/Town,Northport,"Aug, '19",Monthly,"August, 2019",898,876,22,2.40%
2019,Aug,City/Town,Paris,"Aug, '19",Monthly,"August, 2019","2,332","2,275",57,2.40%
2019,Aug,City/Town,Shapleigh,"Aug, '19",Monthly,"August, 2019","1,428","1,394",34,2.40%
2019,Aug,City/Town,Turner,"Aug, '19",Monthly,"August, 2019","3,184","3,109",75,2.40%
2019,Aug,City/Town,Waltham,"Aug, '19",Monthly,"August, 2019",206,201,5,2.40%
2019,Aug,City/Town,Auburn,"Aug, '19",Monthly,"August, 2019","11,768","11,477",291,2.50%
2019,Aug,City/Town,Augusta,"Aug, '19",Monthly,"August, 2019","8,974","8,750",224,2.50%
2019,Aug,City/Town,Bremen,"Aug, '19",Monthly,"August, 2019",363,354,9,2.50%
2019,Aug,City/Town,Bucksport,"Aug, '19",Monthly,"August, 2019","2,906","2,832",74,2.50%
2019,Aug,City/Town,Cushing,"Aug, '19",Monthly,"August, 2019",824,803,21,2.50%
2019,Aug,City/Town,Dixmont,"Aug, '19",Monthly,"August, 2019",552,538,14,2.50%
2019,Aug,City/Town,East Machias,"Aug, '19",Monthly,"August, 2019",671,654,17,2.50%
2019,Aug,City/Town,Freedom,"Aug, '19",Monthly,"August, 2019",406,396,10,2.50%
2019,Aug,City/Town,Gardiner,"Aug, '19",Monthly,"August, 2019","3,254","3,172",82,2.50%
2019,Aug,City/Town,Howland,"Aug, '19",Monthly,"August, 2019",514,501,13,2.50%
2019,Aug,City/Town,Litchfield,"Aug, '19",Monthly,"August, 2019","1,825","1,779",46,2.50%
2019,Aug,City/Town,Mechanic Falls,"Aug, '19",Monthly,"August, 2019","1,496","1,459",37,2.50%
2019,Aug,City/Town,Milford,"Aug, '19",Monthly,"August, 2019","1,602","1,562",40,2.50%
2019,Aug,City/Town,Norway,"Aug, '19",Monthly,"August, 2019","2,313","2,255",58,2.50%
2019,Aug,City/Town,Sabattus,"Aug, '19",Monthly,"August, 2019","3,026","2,951",75,2.50%
2019,Aug,City/Town,Sanford,"Aug, '19",Monthly,"August, 2019","10,774","10,507",267,2.50%
2019,Aug,City/Town,Windsor,"Aug, '19",Monthly,"August, 2019","1,497","1,459",38,2.50%
2019,Aug,City/Town,Belfast,"Aug, '19",Monthly,"August, 2019","3,264","3,179",85,2.60%
2019,Aug,City/Town,Brownville,"Aug, '19",Monthly,"August, 2019",468,456,12,2.60%
2019,Aug,City/Town,Central Somerset Unorg,"Aug, '19",Monthly,"August, 2019",153,149,4,2.60%
2019,Aug,City/Town,Damariscotta,"Aug, '19",Monthly,"August, 2019",876,853,23,2.60%
2019,Aug,City/Town,Embden,"Aug, '19",Monthly,"August, 2019",417,406,11,2.60%
2019,Aug,City/Town,Frankfort,"Aug, '19",Monthly,"August, 2019",695,677,18,2.60%
2019,Aug,City/Town,Glenburn,"Aug, '19",Monthly,"August, 2019","2,422","2,360",62,2.60%
2019,Aug,City/Town,Lake View Plantation,"Aug, '19",Monthly,"August, 2019",39,38,1,2.60%
2019,Aug,City/Town,Matinicus Isle Plantation,"Aug, '19",Monthly,"August, 2019",39,38,1,2.60%
2019,Aug,City/Town,Northeast Somerset Unorg,"Aug, '19",Monthly,"August, 2019",196,191,5,2.60%
2019,Aug,City/Town,Pleasant Ridge Plantation,"Aug, '19",Monthly,"August, 2019",39,38,1,2.60%
2019,Aug,City/Town,Southeast Piscataquis Unorg,"Aug, '19",Monthly,"August, 2019",76,74,2,2.60%
2019,Aug,City/Town,Staceyville,"Aug, '19",Monthly,"August, 2019",114,111,3,2.60%
2019,Aug,City/Town,Woodstock,"Aug, '19",Monthly,"August, 2019",507,494,13,2.60%
2019,Aug,City/Town,Albion,"Aug, '19",Monthly,"August, 2019","1,151","1,120",31,2.70%
2019,Aug,City/Town,Canaan,"Aug, '19",Monthly,"August, 2019","1,031","1,003",28,2.70%
2019,Aug,City/Town,Clinton,"Aug, '19",Monthly,"August, 2019","1,611","1,568",43,2.70%
2019,Aug,City/Town,Fort Kent,"Aug, '19",Monthly,"August, 2019","1,823","1,774",49,2.70%
2019,Aug,City/Town,Grand Isle,"Aug, '19",Monthly,"August, 2019",186,181,5,2.70%
2019,Aug,City/Town,Hammond Plantation,"Aug, '19",Monthly,"August, 2019",37,36,1,2.70%
2019,Aug,City/Town,Haynesville,"Aug, '19",Monthly,"August, 2019",37,36,1,2.70%
2019,Aug,City/Town,Hebron,"Aug, '19",Monthly,"August, 2019",808,786,22,2.70%
2019,Aug,City/Town,Houlton,"Aug, '19",Monthly,"August, 2019","2,464","2,397",67,2.70%
2019,Aug,City/Town,Morrill,"Aug, '19",Monthly,"August, 2019",510,496,14,2.70%
2019,Aug,City/Town,Old Orchard Beach,"Aug, '19",Monthly,"August, 2019","4,616","4,491",125,2.70%
2019,Aug,City/Town,Parsonsfield,"Aug, '19",Monthly,"August, 2019","1,043","1,015",28,2.70%
2019,Aug,City/Town,Rome,"Aug, '19",Monthly,"August, 2019",488,475,13,2.70%
2019,Aug,City/Town,Southport,"Aug, '19",Monthly,"August, 2019",294,286,8,2.70%
2019,Aug,City/Town,Stockton Springs,"Aug, '19",Monthly,"August, 2019",885,861,24,2.70%
2019,Aug,City/Town,Benton,"Aug, '19",Monthly,"August, 2019","1,334","1,297",37,2.80%
2019,Aug,City/Town,Blaine,"Aug, '19",Monthly,"August, 2019",353,343,10,2.80%
2019,Aug,City/Town,Bristol,"Aug, '19",Monthly,"August, 2019","1,302","1,265",37,2.80%
2019,Aug,City/Town,Cambridge,"Aug, '19",Monthly,"August, 2019",178,173,5,2.80%
2019,Aug,City/Town,Hodgdon,"Aug, '19",Monthly,"August, 2019",604,587,17,2.80%
2019,Aug,City/Town,Kingfield,"Aug, '19",Monthly,"August, 2019",460,447,13,2.80%
2019,Aug,City/Town,Lewiston,"Aug, '19",Monthly,"August, 2019","16,821","16,350",471,2.80%
2019,Aug,City/Town,Palermo,"Aug, '19",Monthly,"August, 2019",812,789,23,2.80%
2019,Aug,City/Town,Patten,"Aug, '19",Monthly,"August, 2019",465,452,13,2.80%
2019,Aug,City/Town,Roque Bluffs,"Aug, '19",Monthly,"August, 2019",145,141,4,2.80%
2019,Aug,City/Town,Stetson,"Aug, '19",Monthly,"August, 2019",572,556,16,2.80%
2019,Aug,City/Town,Bethel,"Aug, '19",Monthly,"August, 2019","1,298","1,260",38,2.90%
2019,Aug,City/Town,Chester,"Aug, '19",Monthly,"August, 2019",244,237,7,2.90%
2019,Aug,City/Town,Machias,"Aug, '19",Monthly,"August, 2019","1,027",997,30,2.90%
2019,Aug,City/Town,Mapleton,"Aug, '19",Monthly,"August, 2019",955,927,28,2.90%
2019,Aug,City/Town,Solon,"Aug, '19",Monthly,"August, 2019",491,477,14,2.90%
2019,Aug,City/Town,Sullivan,"Aug, '19",Monthly,"August, 2019",717,696,21,2.90%
2019,Aug,City/Town,Upton,"Aug, '19",Monthly,"August, 2019",35,34,1,2.90%
2019,Aug,City/Town,Vienna,"Aug, '19",Monthly,"August, 2019",278,270,8,2.90%
2019,Aug,City/Town,Caribou,"Aug, '19",Monthly,"August, 2019","3,693","3,583",110,3.00%
2019,Aug,City/Town,Charleston,"Aug, '19",Monthly,"August, 2019",535,519,16,3.00%
2019,Aug,City/Town,East Central Franklin Unorg,"Aug, '19",Monthly,"August, 2019",406,394,12,3.00%
2019,Aug,City/Town,Fairfield,"Aug, '19",Monthly,"August, 2019","3,325","3,226",99,3.00%
2019,Aug,City/Town,Littleton,"Aug, '19",Monthly,"August, 2019",432,419,13,3.00%
2019,Aug,City/Town,New Limerick,"Aug, '19",Monthly,"August, 2019",268,260,8,3.00%
2019,Aug,City/Town,New Sharon,"Aug, '19",Monthly,"August, 2019",663,643,20,3.00%
2019,Aug,City/Town,Princeton,"Aug, '19",Monthly,"August, 2019",362,351,11,3.00%
2019,Aug,City/Town,Prospect,"Aug, '19",Monthly,"August, 2019",500,485,15,3.00%
2019,Aug,City/Town,Temple,"Aug, '19",Monthly,"August, 2019",236,229,7,3.00%
2019,Aug,City/Town,Waterville,"Aug, '19",Monthly,"August, 2019","7,471","7,244",227,3.00%
2019,Aug,City/Town,Winter Harbor,"Aug, '19",Monthly,"August, 2019",270,262,8,3.00%
2019,Aug,City/Town,Atkinson,"Aug, '19",Monthly,"August, 2019",130,126,4,3.10%
2019,Aug,City/Town,Castine,"Aug, '19",Monthly,"August, 2019",508,492,16,3.10%
2019,Aug,City/Town,Dyer Brook,"Aug, '19",Monthly,"August, 2019",98,95,3,3.10%
2019,Aug,City/Town,Enfield,"Aug, '19",Monthly,"August, 2019",669,648,21,3.10%
2019,Aug,City/Town,Jay,"Aug, '19",Monthly,"August, 2019","2,238","2,169",69,3.10%
2019,Aug,City/Town,Maxfield,"Aug, '19",Monthly,"August, 2019",32,31,1,3.10%
2019,Aug,City/Town,Norridgewock,"Aug, '19",Monthly,"August, 2019","1,828","1,771",57,3.10%
2019,Aug,City/Town,Orono,"Aug, '19",Monthly,"August, 2019","5,357","5,193",164,3.10%
2019,Aug,City/Town,Oxford,"Aug, '19",Monthly,"August, 2019","2,027","1,965",62,3.10%
2019,Aug,City/Town,Sebec,"Aug, '19",Monthly,"August, 2019",256,248,8,3.10%
2019,Aug,City/Town,Sherman,"Aug, '19",Monthly,"August, 2019",391,379,12,3.10%
2019,Aug,City/Town,Athens,"Aug, '19",Monthly,"August, 2019",467,452,15,3.20%
2019,Aug,City/Town,Farmington,"Aug, '19",Monthly,"August, 2019","3,806","3,683",123,3.20%
2019,Aug,City/Town,Madawaska,"Aug, '19",Monthly,"August, 2019","1,663","1,610",53,3.20%
2019,Aug,City/Town,Milo,"Aug, '19",Monthly,"August, 2019",914,885,29,3.20%
2019,Aug,City/Town,Pittsfield,"Aug, '19",Monthly,"August, 2019","1,734","1,678",56,3.20%
2019,Aug,City/Town,Sangerville,"Aug, '19",Monthly,"August, 2019",466,451,15,3.20%
2019,Aug,City/Town,Skowhegan,"Aug, '19",Monthly,"August, 2019","3,704","3,585",119,3.20%
2019,Aug,City/Town,Swanville,"Aug, '19",Monthly,"August, 2019",754,730,24,3.20%
2019,Aug,City/Town,Troy,"Aug, '19",Monthly,"August, 2019",437,423,14,3.20%
2019,Aug,City/Town,Exeter,"Aug, '19",Monthly,"August, 2019",484,468,16,3.30%
2019,Aug,City/Town,Linneus,"Aug, '19",Monthly,"August, 2019",456,441,15,3.30%
2019,Aug,City/Town,Livermore Falls,"Aug, '19",Monthly,"August, 2019","1,347","1,302",45,3.30%
2019,Aug,City/Town,Lowell,"Aug, '19",Monthly,"August, 2019",151,146,5,3.30%
2019,Aug,City/Town,Perry,"Aug, '19",Monthly,"August, 2019",420,406,14,3.30%
2019,Aug,City/Town,St Francis Plantation,"Aug, '19",Monthly,"August, 2019",150,145,5,3.30%
2019,Aug,City/Town,Brooks,"Aug, '19",Monthly,"August, 2019",590,570,20,3.40%
2019,Aug,City/Town,Corinna,"Aug, '19",Monthly,"August, 2019",903,872,31,3.40%
2019,Aug,City/Town,Fayette,"Aug, '19",Monthly,"August, 2019",552,533,19,3.40%
2019,Aug,City/Town,Franklin,"Aug, '19",Monthly,"August, 2019",821,793,28,3.40%
2019,Aug,City/Town,Guilford,"Aug, '19",Monthly,"August, 2019",685,662,23,3.40%
2019,Aug,City/Town,Hartford,"Aug, '19",Monthly,"August, 2019",585,565,20,3.40%
2019,Aug,City/Town,Hartland,"Aug, '19",Monthly,"August, 2019",711,687,24,3.40%
2019,Aug,City/Town,New Vineyard,"Aug, '19",Monthly,"August, 2019",321,310,11,3.40%
2019,Aug,City/Town,Presque Isle,"Aug, '19",Monthly,"August, 2019","4,607","4,449",158,3.40%
2019,Aug,City/Town,Argyle,"Aug, '19",Monthly,"August, 2019",113,109,4,3.50%
2019,Aug,City/Town,New Portland,"Aug, '19",Monthly,"August, 2019",285,275,10,3.50%
2019,Aug,City/Town,Washburn,"Aug, '19",Monthly,"August, 2019",796,768,28,3.50%
2019,Aug,City/Town,Alton,"Aug, '19",Monthly,"August, 2019",467,450,17,3.60%
2019,Aug,City/Town,Calais,"Aug, '19",Monthly,"August, 2019","1,298","1,251",47,3.60%
2019,Aug,City/Town,Canton,"Aug, '19",Monthly,"August, 2019",385,371,14,3.60%
2019,Aug,City/Town,Connor Unorg,"Aug, '19",Monthly,"August, 2019",168,162,6,3.60%
2019,Aug,City/Town,Garland,"Aug, '19",Monthly,"August, 2019",476,459,17,3.60%
2019,Aug,City/Town,Phillips,"Aug, '19",Monthly,"August, 2019",393,379,14,3.60%
2019,Aug,City/Town,Roxbury,"Aug, '19",Monthly,"August, 2019",166,160,6,3.60%
2019,Aug,City/Town,Searsport,"Aug, '19",Monthly,"August, 2019","1,315","1,268",47,3.60%
2019,Aug,City/Town,Verona Island,"Aug, '19",Monthly,"August, 2019",337,325,12,3.60%
2019,Aug,City/Town,Cyr Plantation,"Aug, '19",Monthly,"August, 2019",27,26,1,3.70%
2019,Aug,City/Town,Dixfield,"Aug, '19",Monthly,"August, 2019","1,002",965,37,3.70%
2019,Aug,City/Town,Eagle Lake,"Aug, '19",Monthly,"August, 2019",300,289,11,3.70%
2019,Aug,City/Town,East Millinocket,"Aug, '19",Monthly,"August, 2019",628,605,23,3.70%
2019,Aug,City/Town,Limestone,"Aug, '19",Monthly,"August, 2019",976,940,36,3.70%
2019,Aug,City/Town,Livermore,"Aug, '19",Monthly,"August, 2019",939,904,35,3.70%
2019,Aug,City/Town,Madison,"Aug, '19",Monthly,"August, 2019","2,049","1,974",75,3.70%
2019,Aug,City/Town,Ripley,"Aug, '19",Monthly,"August, 2019",189,182,7,3.70%
2019,Aug,City/Town,Square Lake Unorg,"Aug, '19",Monthly,"August, 2019",218,210,8,3.70%
2019,Aug,City/Town,Alexander,"Aug, '19",Monthly,"August, 2019",234,225,9,3.80%
2019,Aug,City/Town,Baileyville,"Aug, '19",Monthly,"August, 2019",687,661,26,3.80%
2019,Aug,City/Town,Bridgewater,"Aug, '19",Monthly,"August, 2019",212,204,8,3.80%
2019,Aug,City/Town,Gilead,"Aug, '19",Monthly,"August, 2019",80,77,3,3.80%
2019,Aug,City/Town,Kingman Unorg,"Aug, '19",Monthly,"August, 2019",78,75,3,3.80%
2019,Aug,City/Town,St Albans,"Aug, '19",Monthly,"August, 2019",816,785,31,3.80%
2019,Aug,City/Town,West Paris,"Aug, '19",Monthly,"August, 2019",825,794,31,3.80%
2019,Aug,City/Town,Whiting,"Aug, '19",Monthly,"August, 2019",262,252,10,3.80%
2019,Aug,City/Town,Columbia,"Aug, '19",Monthly,"August, 2019",254,244,10,3.90%
2019,Aug,City/Town,Crystal,"Aug, '19",Monthly,"August, 2019",103,99,4,3.90%
2019,Aug,City/Town,Passamaquoddy Pleasant Point Reservation,"Aug, '19",Monthly,"August, 2019",206,198,8,3.90%
2019,Aug,City/Town,Pembroke,"Aug, '19",Monthly,"August, 2019",279,268,11,3.90%
2019,Aug,City/Town,Winn,"Aug, '19",Monthly,"August, 2019",153,147,6,3.90%
2019,Aug,City/Town,Burnham,"Aug, '19",Monthly,"August, 2019",577,554,23,4.00%
2019,Aug,City/Town,Gouldsboro,"Aug, '19",Monthly,"August, 2019",803,771,32,4.00%
2019,Aug,City/Town,Island Falls,"Aug, '19",Monthly,"August, 2019",302,290,12,4.00%
2019,Aug,City/Town,Jackson,"Aug, '19",Monthly,"August, 2019",249,239,10,4.00%
2019,Aug,City/Town,Moscow,"Aug, '19",Monthly,"August, 2019",202,194,8,4.00%
2019,Aug,City/Town,Smithfield,"Aug, '19",Monthly,"August, 2019",548,526,22,4.00%
2019,Aug,City/Town,Central Aroostook Unorg,"Aug, '19",Monthly,"August, 2019",74,71,3,4.10%
2019,Aug,City/Town,Corinth,"Aug, '19",Monthly,"August, 2019","1,350","1,295",55,4.10%
2019,Aug,City/Town,Fort Fairfield,"Aug, '19",Monthly,"August, 2019","1,369","1,313",56,4.10%
2019,Aug,City/Town,North Penobscot Unorg,"Aug, '19",Monthly,"August, 2019",196,188,8,4.10%
